"Location" "sample" "value"
12541 "Bat" 0.482
12542 "Bat" 0.482
12543 "Bat" 0.482
12544 "Bat" 0.482
12545 "Bat" 0.482
12546 "Bat" 0.482
12547 "Bat" 0.482
12548 "Bat" 0.482
12549 "Bat" 0.482
12550 "Bat" 0.482
12551 "Bat" 0.482
12552 "Bat" 0.482
12553 "Bat" 0.482
12554 "Bat" 0
12555 "Bat" 0
12556 "Bat" 0
12557 "Bat" 0
12558 "Bat" 0
12559 "Bat" 0
12560 "Bat" 0
12561 "Bat" 0
12562 "Bat" 0
12563 "Bat" 0
12564 "Bat" 0
12565 "Bat" 0
12566 "Bat" 0
12567 "Bat" 0
12568 "Bat" 0
12569 "Bat" 0
12570 "Bat" 0
12571 "Bat" 0
12572 "Bat" 0
12573 "Bat" 0
12574 "Bat" 0
12575 "Bat" 0
12576 "Bat" 0.482
12577 "Bat" 0.482
12578 "Bat" 0.482
12579 "Bat" 0.482
12580 "Bat" 0.482
12581 "Bat" 0.482
12582 "Bat" 0.963
12583 "Bat" 0.963
12584 "Bat" 0.482
12585 "Bat" 0.482
12586 "Bat" 0.482
12587 "Bat" 0.482
12588 "Bat" 0.482
12589 "Bat" 0.482
12590 "Bat" 0.482
12591 "Bat" 0.482
12592 "Bat" 0.482
12593 "Bat" 0.482
12594 "Bat" 0.482
12595 "Bat" 0
12596 "Bat" 0.482
12597 "Bat" 0.482
12598 "Bat" 0.482
12599 "Bat" 0.482
12600 "Bat" 0.482
12601 "Bat" 0.482
12602 "Bat" 0.482
12603 "Bat" 0.482
12604 "Bat" 0.482
12605 "Bat" 0.482
12606 "Bat" 0
12607 "Bat" 0
12608 "Bat" 0
12609 "Bat" 0
12610 "Bat" 0.482
12611 "Bat" 0.482
12612 "Bat" 0.482
12613 "Bat" 0.482
12614 "Bat" 0.482
12615 "Bat" 0.482
12616 "Bat" 0.482
12617 "Bat" 0.482
12618 "Bat" 0
12619 "Bat" 0
12620 "Bat" 0
12621 "Bat" 0
12622 "Bat" 0
12623 "Bat" 0
12624 "Bat" 0
12625 "Bat" 0
12626 "Bat" 0
12627 "Bat" 0
12628 "Bat" 0
12629 "Bat" 0
12630 "Bat" 0
12631 "Bat" 0
12632 "Bat" 0
12633 "Bat" 0
12634 "Bat" 0
12635 "Bat" 0
12636 "Bat" 0
12637 "Bat" 0
12638 "Bat" 0
12639 "Bat" 0
12640 "Bat" 0
12641 "Bat" 0
12642 "Bat" 0
12643 "Bat" 0
12644 "Bat" 0
12645 "Bat" 0.482
12646 "Bat" 0.482
12647 "Bat" 0.963
12648 "Bat" 0.963
12649 "Bat" 0.963
12650 "Bat" 0.963
12651 "Bat" 0.963
12652 "Bat" 0.963
12653 "Bat" 0.482
12654 "Bat" 0.482
12655 "Bat" 0
12656 "Bat" 0
12657 "Bat" 0
12658 "Bat" 0
12659 "Bat" 0
12660 "Bat" 0
12661 "Bat" 0
12662 "Bat" 0
12663 "Bat" 0
12664 "Bat" 0
12665 "Bat" 0
12666 "Bat" 0
12667 "Bat" 0
12668 "Bat" 0
12669 "Bat" 0
12670 "Bat" 0.482
12671 "Bat" 0.482
12672 "Bat" 0.482
12673 "Bat" 0.482
12674 "Bat" 0.482
12675 "Bat" 0.482
12676 "Bat" 0.482
12677 "Bat" 0.482
12678 "Bat" 0
12679 "Bat" 0
12680 "Bat" 0
12681 "Bat" 0
12682 "Bat" 0.482
12683 "Bat" 0.963
12684 "Bat" 0.963
12685 "Bat" 0.963
12686 "Bat" 0.963
12687 "Bat" 0.963
12688 "Bat" 0.963
12689 "Bat" 0.963
12690 "Bat" 0.482
12691 "Bat" 0
12692 "Bat" 0
12693 "Bat" 0
12694 "Bat" 0
12695 "Bat" 0
12696 "Bat" 0
12697 "Bat" 0
12698 "Bat" 0
12699 "Bat" 0
12700 "Bat" 0
12701 "Bat" 0
12702 "Bat" 0
12703 "Bat" 0
12704 "Bat" 0
12705 "Bat" 0
12706 "Bat" 0
12707 "Bat" 0
12708 "Bat" 0
12709 "Bat" 0
12710 "Bat" 0
12711 "Bat" 0
12712 "Bat" 0
12713 "Bat" 0
12714 "Bat" 0
12715 "Bat" 0
12716 "Bat" 0
12717 "Bat" 0
12718 "Bat" 0
12719 "Bat" 0
12720 "Bat" 0
12721 "Bat" 0
12722 "Bat" 0
12723 "Bat" 0
12724 "Bat" 0
12725 "Bat" 0
12726 "Bat" 0
12727 "Bat" 0
12728 "Bat" 0
12729 "Bat" 0
12730 "Bat" 0
12731 "Bat" 0
12732 "Bat" 0
12733 "Bat" 0
12734 "Bat" 0
12735 "Bat" 0
12736 "Bat" 0
12737 "Bat" 0
12738 "Bat" 0
12739 "Bat" 0
12740 "Bat" 0
12741 "Bat" 0.482
12742 "Bat" 0.482
12743 "Bat" 0.482
12744 "Bat" 0.482
12745 "Bat" 0.482
12746 "Bat" 0.482
12747 "Bat" 0.482
12748 "Bat" 0.482
12749 "Bat" 0
12750 "Bat" 0
12751 "Bat" 0
12752 "Bat" 0
12753 "Bat" 0
12754 "Bat" 0
12755 "Bat" 0
12756 "Bat" 0
12757 "Bat" 0
12758 "Bat" 0
12759 "Bat" 0
12760 "Bat" 0
12761 "Bat" 0
12762 "Bat" 0
12763 "Bat" 0
12764 "Bat" 0
12765 "Bat" 0
12766 "Bat" 0
12767 "Bat" 0
12768 "Bat" 0
12769 "Bat" 0
12770 "Bat" 0
12771 "Bat" 0
12772 "Bat" 0
12773 "Bat" 0
12774 "Bat" 0
12775 "Bat" 0
12776 "Bat" 0
12777 "Bat" 0
12778 "Bat" 0
12779 "Bat" 0.482
12780 "Bat" 0.963
12781 "Bat" 0.963
12782 "Bat" 0.963
12783 "Bat" 0.963
12784 "Bat" 0.963
12785 "Bat" 0.963
12786 "Bat" 0.963
12787 "Bat" 0.963
12788 "Bat" 0.482
12789 "Bat" 0
12790 "Bat" 0
12791 "Bat" 0
12792 "Bat" 0
12793 "Bat" 0
12794 "Bat" 0
12795 "Bat" 0
12796 "Bat" 0
12797 "Bat" 0
12798 "Bat" 0
12799 "Bat" 0
12800 "Bat" 0
12801 "Bat" 0
12802 "Bat" 0
12803 "Bat" 0
12804 "Bat" 0
12805 "Bat" 0
12806 "Bat" 0
12807 "Bat" 0.482
12808 "Bat" 0.963
12809 "Bat" 0.963
12810 "Bat" 0.963
12811 "Bat" 0.963
12812 "Bat" 0.963
12813 "Bat" 0.963
12814 "Bat" 0.963
12815 "Bat" 0.963
12816 "Bat" 0.482
12817 "Bat" 0
12818 "Bat" 0
12819 "Bat" 0
12820 "Bat" 0.482
12821 "Bat" 0.482
12822 "Bat" 0.482
12823 "Bat" 0.482
12824 "Bat" 0.482
12825 "Bat" 0.482
12826 "Bat" 0.482
12827 "Bat" 0.482
12828 "Bat" 0
12829 "Bat" 0.482
12830 "Bat" 0.963
12831 "Bat" 0.963
12832 "Bat" 0.963
12833 "Bat" 0.963
12834 "Bat" 0.963
12835 "Bat" 0.963
12836 "Bat" 0.963
12837 "Bat" 0.482
12838 "Bat" 0
12839 "Bat" 0
12840 "Bat" 0
12841 "Bat" 0
12842 "Bat" 0
12843 "Bat" 0
12844 "Bat" 0
12845 "Bat" 0
12846 "Bat" 0
12847 "Bat" 0
12848 "Bat" 0
12849 "Bat" 0
12850 "Bat" 0
12851 "Bat" 0
12852 "Bat" 0
12853 "Bat" 0
12854 "Bat" 0
12855 "Bat" 0
12856 "Bat" 0
12857 "Bat" 0
12858 "Bat" 0
12859 "Bat" 0
12860 "Bat" 0
12861 "Bat" 0
12862 "Bat" 0
12863 "Bat" 0
12864 "Bat" 0
12865 "Bat" 0.482
12866 "Bat" 0.482
12867 "Bat" 0.482
12868 "Bat" 0.963
12869 "Bat" 0.963
12870 "Bat" 0.963
12871 "Bat" 0.963
12872 "Bat" 0.963
12873 "Bat" 0.482
12874 "Bat" 0.482
12875 "Bat" 0.482
12876 "Bat" 0.482
12877 "Bat" 0
12878 "Bat" 0
12879 "Bat" 0.482
12880 "Bat" 0.482
12881 "Bat" 0.482
12882 "Bat" 0.482
12883 "Bat" 0.482
12884 "Bat" 0.482
12885 "Bat" 0.482
12886 "Bat" 0.482
12887 "Bat" 0
12888 "Bat" 0
12889 "Bat" 0
12890 "Bat" 0
12891 "Bat" 0
12892 "Bat" 0
12893 "Bat" 0
12894 "Bat" 0
12895 "Bat" 0
12896 "Bat" 0
12897 "Bat" 0
12898 "Bat" 0
12899 "Bat" 0
12900 "Bat" 0
12901 "Bat" 0.482
12902 "Bat" 0.482
12903 "Bat" 0.482
12904 "Bat" 0.482
12905 "Bat" 0.482
12906 "Bat" 0.482
12907 "Bat" 0.482
12908 "Bat" 0.482
12909 "Bat" 0
12910 "Bat" 0
12911 "Bat" 0
12912 "Bat" 0
12913 "Bat" 0
12914 "Bat" 0
12915 "Bat" 0
12916 "Bat" 0
12917 "Bat" 0
12918 "Bat" 0
12919 "Bat" 0
12920 "Bat" 0
12921 "Bat" 0
12922 "Bat" 0
12923 "Bat" 0
12924 "Bat" 0
12925 "Bat" 0.482
12926 "Bat" 0.482
12927 "Bat" 0.482
12928 "Bat" 0.482
12929 "Bat" 0.482
12930 "Bat" 0.482
12931 "Bat" 0.963
12932 "Bat" 0.963
12933 "Bat" 0.482
12934 "Bat" 0.482
12935 "Bat" 0.482
12936 "Bat" 0.482
12937 "Bat" 0.482
12938 "Bat" 0.482
12939 "Bat" 0
12940 "Bat" 0
12941 "Bat" 0
12942 "Bat" 0
12943 "Bat" 0.482
12944 "Bat" 0.963
12945 "Bat" 0.963
12946 "Bat" 1.445
12947 "Bat" 1.927
12948 "Bat" 1.927
12949 "Bat" 2.89
12950 "Bat" 3.372
12951 "Bat" 2.89
12952 "Bat" 2.89
12953 "Bat" 2.89
12954 "Bat" 1.927
12955 "Bat" 1.445
12956 "Bat" 0.963
12957 "Bat" 0.963
12958 "Bat" 1.445
12959 "Bat" 1.927
12960 "Bat" 1.927
12961 "Bat" 1.927
12962 "Bat" 1.927
12963 "Bat" 1.927
12964 "Bat" 1.927
12965 "Bat" 1.445
12966 "Bat" 1.445
12967 "Bat" 0.963
12968 "Bat" 0.963
12969 "Bat" 0.482
12970 "Bat" 0.482
12971 "Bat" 0.482
12972 "Bat" 0.963
12973 "Bat" 0.963
12974 "Bat" 0.482
12975 "Bat" 0.482
12976 "Bat" 0.482
12977 "Bat" 0.482
12978 "Bat" 0.482
12979 "Bat" 0.482
12980 "Bat" 0.482
12981 "Bat" 0.482
12982 "Bat" 0.482
12983 "Bat" 0.482
12984 "Bat" 0.482
12985 "Bat" 0.482
12986 "Bat" 0.482
12987 "Bat" 0.482
12988 "Bat" 0.482
12989 "Bat" 0
12990 "Bat" 0
12991 "Bat" 0
12992 "Bat" 0
12993 "Bat" 0
12994 "Bat" 0
12995 "Bat" 0
12996 "Bat" 0
12997 "Bat" 0
12998 "Bat" 0
12999 "Bat" 0
13000 "Bat" 0
13001 "Bat" 0
13002 "Bat" 0
13003 "Bat" 0
13004 "Bat" 0
13005 "Bat" 0
13006 "Bat" 0
13007 "Bat" 0
13008 "Bat" 0
13009 "Bat" 0
13010 "Bat" 0
13011 "Bat" 0.482
13012 "Bat" 0.482
13013 "Bat" 0.482
13014 "Bat" 0.482
13015 "Bat" 0.482
13016 "Bat" 0.482
13017 "Bat" 0.482
13018 "Bat" 0.482
13019 "Bat" 0.482
13020 "Bat" 0
13021 "Bat" 0
13022 "Bat" 0
13023 "Bat" 0
13024 "Bat" 0
13025 "Bat" 0
13026 "Bat" 0
13027 "Bat" 0
13028 "Bat" 0
13029 "Bat" 0
13030 "Bat" 0
13031 "Bat" 0
13032 "Bat" 0
13033 "Bat" 0
13034 "Bat" 0
13035 "Bat" 0
13036 "Bat" 0
13037 "Bat" 0
13038 "Bat" 0
13039 "Bat" 0
13040 "Bat" 0.482
13041 "Bat" 0.482
13042 "Bat" 0.482
13043 "Bat" 0.482
13044 "Bat" 0.482
13045 "Bat" 0.963
13046 "Bat" 0.963
13047 "Bat" 0.963
13048 "Bat" 0.482
13049 "Bat" 0.482
13050 "Bat" 0.482
13051 "Bat" 0.482
13052 "Bat" 0.482
13053 "Bat" 0
13054 "Bat" 0
13055 "Bat" 0
13056 "Bat" 0
13057 "Bat" 0
13058 "Bat" 0
13059 "Bat" 0
13060 "Bat" 0.963
13061 "Bat" 0.963
13062 "Bat" 0.963
13063 "Bat" 0.963
13064 "Bat" 0.963
13065 "Bat" 0.482
13066 "Bat" 0.482
13067 "Bat" 0.482
13068 "Bat" 0
13069 "Bat" 0.482
13070 "Bat" 1.445
13071 "Bat" 1.445
13072 "Bat" 1.927
13073 "Bat" 1.927
13074 "Bat" 1.927
13075 "Bat" 1.927
13076 "Bat" 1.927
13077 "Bat" 2.409
13078 "Bat" 1.445
13079 "Bat" 1.445
13080 "Bat" 0.963
13081 "Bat" 0.963
13082 "Bat" 0.963
13083 "Bat" 0.963
13084 "Bat" 1.445
13085 "Bat" 0.963
13086 "Bat" 0.963
13087 "Bat" 0.963
13088 "Bat" 0.482
13089 "Bat" 0.482
13090 "Bat" 0.482
13091 "Bat" 0.482
13092 "Bat" 0
13093 "Bat" 0
13094 "Bat" 0
13095 "Bat" 0
13096 "Bat" 0
13097 "Bat" 0
13098 "Bat" 0
13099 "Bat" 0
13100 "Bat" 0
13101 "Bat" 0
13102 "Bat" 0
13103 "Bat" 0
13104 "Bat" 0
13105 "Bat" 0
13106 "Bat" 0
13107 "Bat" 0
13108 "Bat" 0
13109 "Bat" 0
13110 "Bat" 0
13111 "Bat" 0
13112 "Bat" 0
13113 "Bat" 0
13114 "Bat" 0
13115 "Bat" 0
13116 "Bat" 0
13117 "Bat" 0
13118 "Bat" 0
13119 "Bat" 0
13120 "Bat" 0
13121 "Bat" 0
13122 "Bat" 0
13123 "Bat" 0
13124 "Bat" 0
13125 "Bat" 0
13126 "Bat" 0
13127 "Bat" 0
13128 "Bat" 0
13129 "Bat" 0
13130 "Bat" 0
13131 "Bat" 0
13132 "Bat" 0
13133 "Bat" 0
13134 "Bat" 0
13135 "Bat" 0
13136 "Bat" 0
13137 "Bat" 0
13138 "Bat" 0
13139 "Bat" 0
13140 "Bat" 0
13141 "Bat" 0
13142 "Bat" 0
13143 "Bat" 0
13144 "Bat" 0
13145 "Bat" 0
13146 "Bat" 0
13147 "Bat" 0
13148 "Bat" 0
13149 "Bat" 0
13150 "Bat" 0
13151 "Bat" 0
13152 "Bat" 0
13153 "Bat" 0
13154 "Bat" 0
13155 "Bat" 0
13156 "Bat" 0
13157 "Bat" 0
13158 "Bat" 0
13159 "Bat" 0
13160 "Bat" 0
13161 "Bat" 0
13162 "Bat" 0
13163 "Bat" 0
13164 "Bat" 0
13165 "Bat" 0
13166 "Bat" 0
13167 "Bat" 0
13168 "Bat" 0
13169 "Bat" 0
13170 "Bat" 0
13171 "Bat" 0.482
13172 "Bat" 0.482
13173 "Bat" 0.482
13174 "Bat" 0.482
13175 "Bat" 0.482
13176 "Bat" 0.482
13177 "Bat" 0.482
13178 "Bat" 0.482
13179 "Bat" 0
13180 "Bat" 0
13181 "Bat" 0
13182 "Bat" 0
13183 "Bat" 0
13184 "Bat" 0
13185 "Bat" 0
13186 "Bat" 0
13187 "Bat" 0
13188 "Bat" 0
13189 "Bat" 0
13190 "Bat" 0
13191 "Bat" 0
13192 "Bat" 0
13193 "Bat" 0
13194 "Bat" 0
13195 "Bat" 0
13196 "Bat" 0
13197 "Bat" 0
13198 "Bat" 0
13199 "Bat" 0
13200 "Bat" 0
13201 "Bat" 0
13202 "Bat" 0
13203 "Bat" 0
13204 "Bat" 0
13205 "Bat" 0
13206 "Bat" 0
13207 "Bat" 0
13208 "Bat" 0
13209 "Bat" 0
13210 "Bat" 0
13211 "Bat" 0
13212 "Bat" 0
13213 "Bat" 0
13214 "Bat" 0
13215 "Bat" 0
13216 "Bat" 0
13217 "Bat" 0
13218 "Bat" 0
13219 "Bat" 0
13220 "Bat" 0
13221 "Bat" 0
13222 "Bat" 0
13223 "Bat" 0
13224 "Bat" 0
13225 "Bat" 0
13226 "Bat" 0.482
13227 "Bat" 0.482
13228 "Bat" 0.482
13229 "Bat" 0.482
13230 "Bat" 0.482
13231 "Bat" 0.482
13232 "Bat" 0.482
13233 "Bat" 0.482
13234 "Bat" 0
13235 "Bat" 0
13236 "Bat" 0
13237 "Bat" 0
13238 "Bat" 0
13239 "Bat" 0
13240 "Bat" 0
13241 "Bat" 0
13242 "Bat" 0
13243 "Bat" 0
13244 "Bat" 0
13245 "Bat" 0
13246 "Bat" 0
13247 "Bat" 0
13248 "Bat" 0
13249 "Bat" 0
13250 "Bat" 0
13251 "Bat" 0
13252 "Bat" 0
13253 "Bat" 0
13254 "Bat" 0
13255 "Bat" 0
13256 "Bat" 0
13257 "Bat" 0
13258 "Bat" 0
13259 "Bat" 0
13260 "Bat" 0
13261 "Bat" 0
13262 "Bat" 0
13263 "Bat" 0
13264 "Bat" 0
13265 "Bat" 0
13266 "Bat" 0
13267 "Bat" 0.482
13268 "Bat" 0.482
13269 "Bat" 0.482
13270 "Bat" 0.482
13271 "Bat" 0.963
13272 "Bat" 0.963
13273 "Bat" 0.963
13274 "Bat" 0.963
13275 "Bat" 1.445
13276 "Bat" 0.963
13277 "Bat" 0.963
13278 "Bat" 0.963
13279 "Bat" 0.963
13280 "Bat" 1.445
13281 "Bat" 1.445
13282 "Bat" 1.445
13283 "Bat" 1.445
13284 "Bat" 0.963
13285 "Bat" 0.963
13286 "Bat" 0.963
13287 "Bat" 1.445
13288 "Bat" 0.963
13289 "Bat" 1.445
13290 "Bat" 0.963
13291 "Bat" 1.445
13292 "Bat" 1.445
13293 "Bat" 0.963
13294 "Bat" 0.963
13295 "Bat" 0.963
13296 "Bat" 0.963
13297 "Bat" 0.963
13298 "Bat" 0.963
13299 "Bat" 0
13300 "Bat" 0
13301 "Bat" 0.482
13302 "Bat" 0.482
13303 "Bat" 0.482
13304 "Bat" 0.482
13305 "Bat" 0.963
13306 "Bat" 0.963
13307 "Bat" 0.963
13308 "Bat" 0.963
13309 "Bat" 0.482
13310 "Bat" 0.482
13311 "Bat" 0.482
13312 "Bat" 0.482
13313 "Bat" 0
13314 "Bat" 0.482
13315 "Bat" 0.482
13316 "Bat" 0.482
13317 "Bat" 0.482
13318 "Bat" 0.963
13319 "Bat" 1.445
13320 "Bat" 1.445
13321 "Bat" 1.445
13322 "Bat" 0.963
13323 "Bat" 0.963
13324 "Bat" 0.963
13325 "Bat" 0.963
13326 "Bat" 0.963
13327 "Bat" 0
13328 "Bat" 0
13329 "Bat" 0
13330 "Bat" 0
13331 "Bat" 0
13332 "Bat" 0
13333 "Bat" 0
13334 "Bat" 0
13335 "Bat" 0
13336 "Bat" 0
13337 "Bat" 0
13338 "Bat" 0
13339 "Bat" 0
13340 "Bat" 0.482
13341 "Bat" 0.482
13342 "Bat" 0.482
13343 "Bat" 0.482
13344 "Bat" 0.482
13345 "Bat" 0.482
13346 "Bat" 0.482
13347 "Bat" 0.482
13348 "Bat" 0.482
13349 "Bat" 0
13350 "Bat" 0.482
13351 "Bat" 0.482
13352 "Bat" 1.445
13353 "Bat" 1.927
13354 "Bat" 1.927
13355 "Bat" 2.89
13356 "Bat" 2.89
13357 "Bat" 3.372
13358 "Bat" 2.89
13359 "Bat" 2.89
13360 "Bat" 2.89
13361 "Bat" 1.445
13362 "Bat" 1.445
13363 "Bat" 0.963
13364 "Bat" 0.482
13365 "Bat" 0.482
13366 "Bat" 0.482
13367 "Bat" 0.482
13368 "Bat" 0.482
13369 "Bat" 0.482
13370 "Bat" 0.482
13371 "Bat" 0.482
13372 "Bat" 0.482
13373 "Bat" 0.482
13374 "Bat" 0
13375 "Bat" 0
13376 "Bat" 0
13377 "Bat" 0
13378 "Bat" 0
13379 "Bat" 0
13380 "Bat" 0
13381 "Bat" 0
13382 "Bat" 0
13383 "Bat" 0
13384 "Bat" 0
13385 "Bat" 0
13386 "Bat" 0
13387 "Bat" 0
13388 "Bat" 0
13389 "Bat" 0
13390 "Bat" 0
13391 "Bat" 0
13392 "Bat" 0
13393 "Bat" 0
13394 "Bat" 0
13395 "Bat" 0
13396 "Bat" 0
13397 "Bat" 0
13398 "Bat" 0
13399 "Bat" 0
13400 "Bat" 0
13401 "Bat" 0
13402 "Bat" 0
13403 "Bat" 0
13404 "Bat" 0
13405 "Bat" 0
13406 "Bat" 0
13407 "Bat" 0
13408 "Bat" 0
13409 "Bat" 0
13410 "Bat" 0
13411 "Bat" 0
13412 "Bat" 0
13413 "Bat" 0
13414 "Bat" 0
13415 "Bat" 0
13416 "Bat" 0
13417 "Bat" 0
13418 "Bat" 0
13419 "Bat" 0
13420 "Bat" 0
13421 "Bat" 0
13422 "Bat" 0
13423 "Bat" 0
13424 "Bat" 0
13425 "Bat" 0
13426 "Bat" 0
13427 "Bat" 0
13428 "Bat" 0
13429 "Bat" 0
13430 "Bat" 0
13431 "Bat" 0
13432 "Bat" 0
13433 "Bat" 0
13434 "Bat" 0
13435 "Bat" 0
13436 "Bat" 0
13437 "Bat" 0
13438 "Bat" 0
13439 "Bat" 0
13440 "Bat" 0
13441 "Bat" 0
13442 "Bat" 0
13443 "Bat" 0
13444 "Bat" 0.482
13445 "Bat" 0.482
13446 "Bat" 0.482
13447 "Bat" 0.482
13448 "Bat" 0.482
13449 "Bat" 0.482
13450 "Bat" 0.482
13451 "Bat" 0.482
13452 "Bat" 0.482
13453 "Bat" 0
13454 "Bat" 0
13455 "Bat" 0
13456 "Bat" 0
13457 "Bat" 0
13458 "Bat" 0
13459 "Bat" 0
13460 "Bat" 0
13461 "Bat" 0
13462 "Bat" 0
13463 "Bat" 0
13464 "Bat" 0
13465 "Bat" 0
13466 "Bat" 0
13467 "Bat" 0
13468 "Bat" 0
13469 "Bat" 0
13470 "Bat" 0
13471 "Bat" 0
13472 "Bat" 0
13473 "Bat" 0
13474 "Bat" 0
13475 "Bat" 0
13476 "Bat" 0
13477 "Bat" 0
13478 "Bat" 0
13479 "Bat" 0
13480 "Bat" 0
13481 "Bat" 0
13482 "Bat" 0
13483 "Bat" 0
13484 "Bat" 0
13485 "Bat" 0
13486 "Bat" 0
13487 "Bat" 0
13488 "Bat" 0
13489 "Bat" 0
13490 "Bat" 0
13491 "Bat" 0
13492 "Bat" 0
13493 "Bat" 0
13494 "Bat" 0
13495 "Bat" 0
13496 "Bat" 0
13497 "Bat" 0
13498 "Bat" 0
13499 "Bat" 0
13500 "Bat" 0
13501 "Bat" 0
13502 "Bat" 0
13503 "Bat" 0
13504 "Bat" 0
13505 "Bat" 0
13506 "Bat" 0
13507 "Bat" 0
13508 "Bat" 0
13509 "Bat" 0
13510 "Bat" 0
13511 "Bat" 0
13512 "Bat" 0
13513 "Bat" 0
13514 "Bat" 0
13515 "Bat" 0
13516 "Bat" 0
13517 "Bat" 0
13518 "Bat" 0
13519 "Bat" 0
13520 "Bat" 0
13521 "Bat" 0
13522 "Bat" 0
13523 "Bat" 0
13524 "Bat" 0
13525 "Bat" 0
13526 "Bat" 0
13527 "Bat" 0
13528 "Bat" 0
13529 "Bat" 0
13530 "Bat" 0
13531 "Bat" 0
13532 "Bat" 0
13533 "Bat" 0
13534 "Bat" 0
13535 "Bat" 0
13536 "Bat" 0
13537 "Bat" 0
13538 "Bat" 0
13539 "Bat" 0
13540 "Bat" 0.482
13541 "Bat" 0.482
13542 "Bat" 0.482
13543 "Bat" 0.482
13544 "Bat" 0.482
13545 "Bat" 0.482
13546 "Bat" 0.482
13547 "Bat" 0.482
13548 "Bat" 0.482
13549 "Bat" 0.482
13550 "Bat" 0.482
13551 "Bat" 0.482
13552 "Bat" 0.482
13553 "Bat" 0.963
13554 "Bat" 0.963
13555 "Bat" 0.963
13556 "Bat" 0.482
13557 "Bat" 0.482
13558 "Bat" 0.482
13559 "Bat" 0.482
13560 "Bat" 0.482
13561 "Bat" 0.482
13562 "Bat" 0
13563 "Bat" 0
13564 "Bat" 0
13565 "Bat" 0
13566 "Bat" 0
13567 "Bat" 0
13568 "Bat" 0
13569 "Bat" 0
13570 "Bat" 0
13571 "Bat" 0
13572 "Bat" 0
13573 "Bat" 0
13574 "Bat" 0.482
13575 "Bat" 0.482
13576 "Bat" 0.482
13577 "Bat" 0.482
13578 "Bat" 0.482
13579 "Bat" 0.482
13580 "Bat" 0.482
13581 "Bat" 0.482
13582 "Bat" 0.482
13583 "Bat" 1.445
13584 "Bat" 1.445
13585 "Bat" 0.963
13586 "Bat" 1.445
13587 "Bat" 1.445
13588 "Bat" 1.445
13589 "Bat" 1.927
13590 "Bat" 2.409
13591 "Bat" 1.927
13592 "Bat" 1.445
13593 "Bat" 1.445
13594 "Bat" 0.482
13595 "Bat" 0.482
13596 "Bat" 0.482
13597 "Bat" 0
13598 "Bat" 0
13599 "Bat" 0
13600 "Bat" 0
13601 "Bat" 0
13602 "Bat" 0
13603 "Bat" 0
13604 "Bat" 0
13605 "Bat" 0
13606 "Bat" 0
13607 "Bat" 0
13608 "Bat" 0
13609 "Bat" 0
13610 "Bat" 0
13611 "Bat" 0
13612 "Bat" 0
13613 "Bat" 0
13614 "Bat" 0
13615 "Bat" 0.482
13616 "Bat" 0.482
13617 "Bat" 0.482
13618 "Bat" 0.482
13619 "Bat" 0.482
13620 "Bat" 0.482
13621 "Bat" 0.482
13622 "Bat" 0.482
13623 "Bat" 0.482
13624 "Bat" 0.482
13625 "Bat" 0.482
13626 "Bat" 0.482
13627 "Bat" 0.963
13628 "Bat" 0.963
13629 "Bat" 0.963
13630 "Bat" 0.963
13631 "Bat" 0.963
13632 "Bat" 0.963
13633 "Bat" 0.963
13634 "Bat" 0.963
13635 "Bat" 0.963
13636 "Bat" 0.482
13637 "Bat" 0.482
13638 "Bat" 0.482
13639 "Bat" 0.482
13640 "Bat" 0
13641 "Bat" 0.482
13642 "Bat" 0.482
13643 "Bat" 0.482
13644 "Bat" 0.482
13645 "Bat" 0.482
13646 "Bat" 0.482
13647 "Bat" 0.482
13648 "Bat" 0.963
13649 "Bat" 0.482
13650 "Bat" 0.482
13651 "Bat" 0.482
13652 "Bat" 0.482
13653 "Bat" 0.482
13654 "Bat" 0.482
13655 "Bat" 0.482
13656 "Bat" 0
13657 "Bat" 0
13658 "Bat" 0
13659 "Bat" 0.482
13660 "Bat" 0.482
13661 "Bat" 0.482
13662 "Bat" 0.482
13663 "Bat" 0.482
13664 "Bat" 0.482
13665 "Bat" 0.482
13666 "Bat" 0.482
13667 "Bat" 0
13668 "Bat" 0
13669 "Bat" 0
13670 "Bat" 0
13671 "Bat" 0
13672 "Bat" 0
13673 "Bat" 0
13674 "Bat" 0
13675 "Bat" 0
13676 "Bat" 0
13677 "Bat" 0
13678 "Bat" 0
13679 "Bat" 0
13680 "Bat" 0
13681 "Bat" 0
13682 "Bat" 0
13683 "Bat" 0
13684 "Bat" 0.963
13685 "Bat" 0.963
13686 "Bat" 0.963
13687 "Bat" 0.963
13688 "Bat" 0.963
13689 "Bat" 0.963
13690 "Bat" 1.927
13691 "Bat" 1.927
13692 "Bat" 1.445
13693 "Bat" 3.854
13694 "Bat" 4.336
13695 "Bat" 4.817
13696 "Bat" 5.781
13697 "Bat" 5.781
13698 "Bat" 5.781
13699 "Bat" 5.299
13700 "Bat" 7.708
13701 "Bat" 5.781
13702 "Bat" 4.817
13703 "Bat" 5.299
13704 "Bat" 4.336
13705 "Bat" 4.336
13706 "Bat" 3.854
13707 "Bat" 3.372
13708 "Bat" 0.963
13709 "Bat" 0.963
13710 "Bat" 0.963
13711 "Bat" 0.482
13712 "Bat" 0.482
13713 "Bat" 0.482
13714 "Bat" 0
13715 "Bat" 0
13716 "Bat" 0
13717 "Bat" 0
13718 "Bat" 0
13719 "Bat" 0
13720 "Bat" 0
