"Location";"sample";"value"
14795;"Bat_avg";0.0964000000000001
14796;"Bat_avg";0.14455
14797;"Bat_avg";0.1927
14798;"Bat_avg";0.24085
14799;"Bat_avg";0.289
14800;"Bat_avg";0.3131
14801;"Bat_avg";0.3372
14802;"Bat_avg";0.3613
14803;"Bat_avg";0.3854
14804;"Bat_avg";0.3854
14805;"Bat_avg";0.3854
14806;"Bat_avg";0.3854
14807;"Bat_avg";0.3854
14808;"Bat_avg";0.3854
14809;"Bat_avg";0.3854
14810;"Bat_avg";0.3854
14811;"Bat_avg";0.3854
14812;"Bat_avg";0.3613
14813;"Bat_avg";0.3372
14814;"Bat_avg";0.3131
14815;"Bat_avg";0.289
14816;"Bat_avg";0.24085
14817;"Bat_avg";0.1927
14818;"Bat_avg";0.14455
14819;"Bat_avg";0.0964000000000001
14820;"Bat_avg";0.0723000000000001
14821;"Bat_avg";0.0482000000000001
14822;"Bat_avg";0.0241000000000001
14823;"Bat_avg";7.7715611723761e-17
14824;"Bat_avg";7.7715611723761e-17
14825;"Bat_avg";7.7715611723761e-17
14826;"Bat_avg";7.7715611723761e-17
14827;"Bat_avg";7.7715611723761e-17
14828;"Bat_avg";7.7715611723761e-17
14829;"Bat_avg";7.7715611723761e-17
14830;"Bat_avg";7.7715611723761e-17
14831;"Bat_avg";7.7715611723761e-17
14832;"Bat_avg";7.7715611723761e-17
14833;"Bat_avg";7.7715611723761e-17
14834;"Bat_avg";7.7715611723761e-17
14835;"Bat_avg";7.7715611723761e-17
14836;"Bat_avg";7.7715611723761e-17
14837;"Bat_avg";7.7715611723761e-17
14838;"Bat_avg";7.7715611723761e-17
14839;"Bat_avg";7.7715611723761e-17
14840;"Bat_avg";7.7715611723761e-17
14841;"Bat_avg";7.7715611723761e-17
14842;"Bat_avg";7.7715611723761e-17
14843;"Bat_avg";7.7715611723761e-17
14844;"Bat_avg";7.7715611723761e-17
14845;"Bat_avg";7.7715611723761e-17
14846;"Bat_avg";7.7715611723761e-17
14847;"Bat_avg";7.7715611723761e-17
14848;"Bat_avg";7.7715611723761e-17
14849;"Bat_avg";0.0241000000000001
14850;"Bat_avg";0.0482000000000001
14851;"Bat_avg";0.0723000000000001
14852;"Bat_avg";0.0964000000000001
14853;"Bat_avg";0.1205
14854;"Bat_avg";0.1446
14855;"Bat_avg";0.1687
14856;"Bat_avg";0.1928
14857;"Bat_avg";0.1928
14858;"Bat_avg";0.1928
14859;"Bat_avg";0.1928
14860;"Bat_avg";0.2169
14861;"Bat_avg";0.241
14862;"Bat_avg";0.2651
14863;"Bat_avg";0.2892
14864;"Bat_avg";0.3133
14865;"Bat_avg";0.3374
14866;"Bat_avg";0.38555
14867;"Bat_avg";0.4337
14868;"Bat_avg";0.50595
14869;"Bat_avg";0.53
14870;"Bat_avg";0.55405
14871;"Bat_avg";0.5781
14872;"Bat_avg";0.60215
14873;"Bat_avg";0.6262
14874;"Bat_avg";0.67435
14875;"Bat_avg";0.6984
14876;"Bat_avg";0.6984
14877;"Bat_avg";0.7225
14878;"Bat_avg";0.7466
14879;"Bat_avg";0.7707
14880;"Bat_avg";0.7707
14881;"Bat_avg";0.7707
14882;"Bat_avg";0.7466
14883;"Bat_avg";0.7225
14884;"Bat_avg";0.6984
14885;"Bat_avg";0.6743
14886;"Bat_avg";0.62615
14887;"Bat_avg";0.578
14888;"Bat_avg";0.50575
14889;"Bat_avg";0.4576
14890;"Bat_avg";0.40945
14891;"Bat_avg";0.3613
14892;"Bat_avg";0.31315
14893;"Bat_avg";0.265
14894;"Bat_avg";0.21685
14895;"Bat_avg";0.1928
14896;"Bat_avg";0.1928
14897;"Bat_avg";0.1928
14898;"Bat_avg";0.1928
14899;"Bat_avg";0.1928
14900;"Bat_avg";0.1928
14901;"Bat_avg";0.1928
14902;"Bat_avg";0.1928
14903;"Bat_avg";0.1928
14904;"Bat_avg";0.2169
14905;"Bat_avg";0.241
14906;"Bat_avg";0.2651
14907;"Bat_avg";0.2892
14908;"Bat_avg";0.3133
14909;"Bat_avg";0.3374
14910;"Bat_avg";0.3615
14911;"Bat_avg";0.3856
14912;"Bat_avg";0.4097
14913;"Bat_avg";0.4097
14914;"Bat_avg";0.3856
14915;"Bat_avg";0.3615
14916;"Bat_avg";0.3374
14917;"Bat_avg";0.3133
14918;"Bat_avg";0.2892
14919;"Bat_avg";0.2651
14920;"Bat_avg";0.241
14921;"Bat_avg";0.2169
14922;"Bat_avg";0.2169
14923;"Bat_avg";0.2169
14924;"Bat_avg";0.1928
14925;"Bat_avg";0.1687
14926;"Bat_avg";0.1446
14927;"Bat_avg";0.1205
14928;"Bat_avg";0.0964000000000001
14929;"Bat_avg";0.0723000000000001
14930;"Bat_avg";0.0482000000000001
14931;"Bat_avg";0.0241000000000001
14932;"Bat_avg";0.0241000000000001
14933;"Bat_avg";0.0482000000000001
14934;"Bat_avg";0.0723000000000001
14935;"Bat_avg";0.0964000000000001
14936;"Bat_avg";0.1205
14937;"Bat_avg";0.1446
14938;"Bat_avg";0.1687
14939;"Bat_avg";0.1928
14940;"Bat_avg";0.1928
14941;"Bat_avg";0.1928
14942;"Bat_avg";0.1928
14943;"Bat_avg";0.1928
14944;"Bat_avg";0.1928
14945;"Bat_avg";0.1928
14946;"Bat_avg";0.1928
14947;"Bat_avg";0.1928
14948;"Bat_avg";0.1928
14949;"Bat_avg";0.1928
14950;"Bat_avg";0.1928
14951;"Bat_avg";0.1928
14952;"Bat_avg";0.1687
14953;"Bat_avg";0.1446
14954;"Bat_avg";0.1205
14955;"Bat_avg";0.0964000000000001
14956;"Bat_avg";0.0723000000000001
14957;"Bat_avg";0.0482000000000001
14958;"Bat_avg";0.0241000000000001
14959;"Bat_avg";6.10622663543836e-17
14960;"Bat_avg";6.10622663543836e-17
14961;"Bat_avg";6.10622663543836e-17
14962;"Bat_avg";6.10622663543836e-17
14963;"Bat_avg";6.10622663543836e-17
14964;"Bat_avg";6.10622663543836e-17
14965;"Bat_avg";6.10622663543836e-17
14966;"Bat_avg";0.0241000000000001
14967;"Bat_avg";0.0482000000000001
14968;"Bat_avg";0.0723000000000001
14969;"Bat_avg";0.0964000000000001
14970;"Bat_avg";0.1205
14971;"Bat_avg";0.1446
14972;"Bat_avg";0.1687
14973;"Bat_avg";0.1928
14974;"Bat_avg";0.1928
14975;"Bat_avg";0.1928
14976;"Bat_avg";0.1928
14977;"Bat_avg";0.1928
14978;"Bat_avg";0.1928
14979;"Bat_avg";0.1928
14980;"Bat_avg";0.1928
14981;"Bat_avg";0.24095
14982;"Bat_avg";0.2891
14983;"Bat_avg";0.33725
14984;"Bat_avg";0.3854
14985;"Bat_avg";0.43355
14986;"Bat_avg";0.4576
14987;"Bat_avg";0.48165
14988;"Bat_avg";0.5057
14989;"Bat_avg";0.5057
14990;"Bat_avg";0.4816
14991;"Bat_avg";0.4575
14992;"Bat_avg";0.4334
14993;"Bat_avg";0.4093
14994;"Bat_avg";0.4093
14995;"Bat_avg";0.4093
14996;"Bat_avg";0.4093
14997;"Bat_avg";0.4093
14998;"Bat_avg";0.4093
14999;"Bat_avg";0.4093
15000;"Bat_avg";0.4093
15001;"Bat_avg";0.36115
15002;"Bat_avg";0.313
15003;"Bat_avg";0.26485
15004;"Bat_avg";0.2167
15005;"Bat_avg";0.16855
15006;"Bat_avg";0.1204
15007;"Bat_avg";0.0722500000000001
15008;"Bat_avg";0.0241000000000001
15009;"Bat_avg";6.10622663543836e-17
15010;"Bat_avg";6.10622663543836e-17
15011;"Bat_avg";6.10622663543836e-17
15012;"Bat_avg";6.10622663543836e-17
15013;"Bat_avg";6.10622663543836e-17
15014;"Bat_avg";6.10622663543836e-17
15015;"Bat_avg";6.10622663543836e-17
15016;"Bat_avg";6.10622663543836e-17
15017;"Bat_avg";6.10622663543836e-17
15018;"Bat_avg";6.10622663543836e-17
15019;"Bat_avg";6.10622663543836e-17
15020;"Bat_avg";6.10622663543836e-17
15021;"Bat_avg";6.10622663543836e-17
15022;"Bat_avg";6.10622663543836e-17
15023;"Bat_avg";6.10622663543836e-17
15024;"Bat_avg";6.10622663543836e-17
15025;"Bat_avg";6.10622663543836e-17
15026;"Bat_avg";6.10622663543836e-17
15027;"Bat_avg";6.10622663543836e-17
15028;"Bat_avg";6.10622663543836e-17
15029;"Bat_avg";6.10622663543836e-17
15030;"Bat_avg";6.10622663543836e-17
15031;"Bat_avg";6.10622663543836e-17
15032;"Bat_avg";6.10622663543836e-17
15033;"Bat_avg";6.10622663543836e-17
15034;"Bat_avg";6.10622663543836e-17
15035;"Bat_avg";6.10622663543836e-17
15036;"Bat_avg";6.10622663543836e-17
15037;"Bat_avg";6.10622663543836e-17
15038;"Bat_avg";6.10622663543836e-17
15039;"Bat_avg";6.10622663543836e-17
15040;"Bat_avg";6.10622663543836e-17
15041;"Bat_avg";6.10622663543836e-17
15042;"Bat_avg";6.10622663543836e-17
15043;"Bat_avg";6.10622663543836e-17
15044;"Bat_avg";6.10622663543836e-17
15045;"Bat_avg";6.10622663543836e-17
15046;"Bat_avg";6.10622663543836e-17
15047;"Bat_avg";6.10622663543836e-17
15048;"Bat_avg";6.10622663543836e-17
15049;"Bat_avg";6.10622663543836e-17
15050;"Bat_avg";6.10622663543836e-17
15051;"Bat_avg";0.0241000000000001
15052;"Bat_avg";0.0482000000000001
15053;"Bat_avg";0.0723000000000001
15054;"Bat_avg";0.0964000000000001
15055;"Bat_avg";0.1205
15056;"Bat_avg";0.1446
15057;"Bat_avg";0.1687
15058;"Bat_avg";0.1928
15059;"Bat_avg";0.1928
15060;"Bat_avg";0.1928
15061;"Bat_avg";0.1928
15062;"Bat_avg";0.1928
15063;"Bat_avg";0.2169
15064;"Bat_avg";0.26505
15065;"Bat_avg";0.3132
15066;"Bat_avg";0.36135
15067;"Bat_avg";0.4095
15068;"Bat_avg";0.45765
15069;"Bat_avg";0.5299
15070;"Bat_avg";0.60215
15071;"Bat_avg";0.6503
15072;"Bat_avg";0.6503
15073;"Bat_avg";0.6503
15074;"Bat_avg";0.69845
15075;"Bat_avg";0.7466
15076;"Bat_avg";0.81885
15077;"Bat_avg";0.8911
15078;"Bat_avg";0.93925
15079;"Bat_avg";1.0115
15080;"Bat_avg";1.08375
15081;"Bat_avg";1.156
15082;"Bat_avg";1.20415
15083;"Bat_avg";1.2282
15084;"Bat_avg";1.2282
15085;"Bat_avg";1.2523
15086;"Bat_avg";1.2523
15087;"Bat_avg";1.2523
15088;"Bat_avg";1.2523
15089;"Bat_avg";1.2282
15090;"Bat_avg";1.2041
15091;"Bat_avg";1.18
15092;"Bat_avg";1.18
15093;"Bat_avg";1.1559
15094;"Bat_avg";1.08365
15095;"Bat_avg";1.0114
15096;"Bat_avg";0.91505
15097;"Bat_avg";0.8187
15098;"Bat_avg";0.74645
15099;"Bat_avg";0.6742
15100;"Bat_avg";0.60195
15101;"Bat_avg";0.5297
15102;"Bat_avg";0.48155
15103;"Bat_avg";0.4334
15104;"Bat_avg";0.38525
15105;"Bat_avg";0.313
15106;"Bat_avg";0.26485
15107;"Bat_avg";0.2167
15108;"Bat_avg";0.16855
15109;"Bat_avg";0.1204
15110;"Bat_avg";0.0722500000000001
15111;"Bat_avg";0.0241000000000001
15112;"Bat_avg";6.66133814775094e-17
15113;"Bat_avg";6.66133814775094e-17
15114;"Bat_avg";6.66133814775094e-17
15115;"Bat_avg";6.66133814775094e-17
15116;"Bat_avg";6.66133814775094e-17
15117;"Bat_avg";6.66133814775094e-17
15118;"Bat_avg";6.66133814775094e-17
15119;"Bat_avg";6.66133814775094e-17
15120;"Bat_avg";6.66133814775094e-17
15121;"Bat_avg";6.66133814775094e-17
15122;"Bat_avg";6.66133814775094e-17
15123;"Bat_avg";0.0241000000000001
15124;"Bat_avg";0.0482000000000001
15125;"Bat_avg";0.0723000000000001
15126;"Bat_avg";0.0964000000000001
15127;"Bat_avg";0.1205
15128;"Bat_avg";0.1446
15129;"Bat_avg";0.1687
15130;"Bat_avg";0.1928
15131;"Bat_avg";0.2169
15132;"Bat_avg";0.2169
15133;"Bat_avg";0.2169
15134;"Bat_avg";0.2169
15135;"Bat_avg";0.2169
15136;"Bat_avg";0.2169
15137;"Bat_avg";0.2169
15138;"Bat_avg";0.2169
15139;"Bat_avg";0.2169
15140;"Bat_avg";0.2169
15141;"Bat_avg";0.2169
15142;"Bat_avg";0.2169
15143;"Bat_avg";0.1928
15144;"Bat_avg";0.1687
15145;"Bat_avg";0.1446
15146;"Bat_avg";0.1205
15147;"Bat_avg";0.0964000000000001
15148;"Bat_avg";0.0723000000000001
15149;"Bat_avg";0.0482000000000001
15150;"Bat_avg";0.0241000000000001
15151;"Bat_avg";6.66133814775094e-17
15152;"Bat_avg";6.66133814775094e-17
15153;"Bat_avg";6.66133814775094e-17
15154;"Bat_avg";6.66133814775094e-17
15155;"Bat_avg";6.66133814775094e-17
15156;"Bat_avg";0.0241000000000001
15157;"Bat_avg";0.0482000000000001
15158;"Bat_avg";0.0723000000000001
15159;"Bat_avg";0.12045
15160;"Bat_avg";0.65035
15161;"Bat_avg";1.22845
15162;"Bat_avg";1.80655
15163;"Bat_avg";2.38465
15164;"Bat_avg";2.96275
15165;"Bat_avg";3.56495
15166;"Bat_avg";4.16715
15167;"Bat_avg";4.74525
15168;"Bat_avg";4.8416
15169;"Bat_avg";4.88975
15170;"Bat_avg";4.9379
15171;"Bat_avg";4.98605
15172;"Bat_avg";5.0342
15173;"Bat_avg";5.0342
15174;"Bat_avg";5.0342
15175;"Bat_avg";5.0342
15176;"Bat_avg";5.0101
15177;"Bat_avg";4.986
15178;"Bat_avg";4.9619
15179;"Bat_avg";4.91375
15180;"Bat_avg";4.40795
15181;"Bat_avg";3.85395
15182;"Bat_avg";3.29995
15183;"Bat_avg";2.74595
15184;"Bat_avg";2.19195
15185;"Bat_avg";1.61385
15186;"Bat_avg";1.03575
15187;"Bat_avg";0.48175
15188;"Bat_avg";0.3854
15189;"Bat_avg";0.33725
15190;"Bat_avg";0.2891
15191;"Bat_avg";0.24095
15192;"Bat_avg";0.1928
15193;"Bat_avg";0.1928
15194;"Bat_avg";0.1928
15195;"Bat_avg";0.1928
15196;"Bat_avg";0.1928
15197;"Bat_avg";0.1928
15198;"Bat_avg";0.2169
15199;"Bat_avg";0.241
15200;"Bat_avg";0.241
15201;"Bat_avg";0.241
15202;"Bat_avg";0.241
15203;"Bat_avg";0.241
15204;"Bat_avg";0.241
15205;"Bat_avg";0.241
15206;"Bat_avg";0.2169
15207;"Bat_avg";0.1928
15208;"Bat_avg";0.1928
15209;"Bat_avg";0.1928
15210;"Bat_avg";0.1928
15211;"Bat_avg";0.1928
15212;"Bat_avg";0.1928
15213;"Bat_avg";0.1928
15214;"Bat_avg";0.1928
15215;"Bat_avg";0.1928
15216;"Bat_avg";0.1928
15217;"Bat_avg";0.1928
15218;"Bat_avg";0.1687
15219;"Bat_avg";0.1446
15220;"Bat_avg";0.1446
15221;"Bat_avg";0.1446
15222;"Bat_avg";0.1446
15223;"Bat_avg";0.1446
15224;"Bat_avg";0.1446
15225;"Bat_avg";0.1446
15226;"Bat_avg";0.1687
15227;"Bat_avg";0.1928
15228;"Bat_avg";0.1928
15229;"Bat_avg";0.2169
15230;"Bat_avg";0.241
15231;"Bat_avg";0.2651
15232;"Bat_avg";0.2892
15233;"Bat_avg";0.33735
15234;"Bat_avg";0.3855
15235;"Bat_avg";0.43365
15236;"Bat_avg";0.4818
15237;"Bat_avg";0.5059
15238;"Bat_avg";0.53
15239;"Bat_avg";0.5541
15240;"Bat_avg";0.5541
15241;"Bat_avg";0.53
15242;"Bat_avg";0.5059
15243;"Bat_avg";0.4818
15244;"Bat_avg";0.4577
15245;"Bat_avg";0.4336
15246;"Bat_avg";0.4095
15247;"Bat_avg";0.4095
15248;"Bat_avg";0.4336
15249;"Bat_avg";0.4336
15250;"Bat_avg";0.4336
15251;"Bat_avg";0.4336
15252;"Bat_avg";0.45765
15253;"Bat_avg";0.45765
15254;"Bat_avg";0.45765
15255;"Bat_avg";0.45765
15256;"Bat_avg";0.4336
15257;"Bat_avg";0.4336
15258;"Bat_avg";0.4336
15259;"Bat_avg";0.4336
15260;"Bat_avg";0.4095
15261;"Bat_avg";0.4336
15262;"Bat_avg";0.4577
15263;"Bat_avg";0.4818
15264;"Bat_avg";0.5059
15265;"Bat_avg";0.53
15266;"Bat_avg";0.5541
15267;"Bat_avg";0.5541
15268;"Bat_avg";0.5541
15269;"Bat_avg";0.53
15270;"Bat_avg";0.5059
15271;"Bat_avg";0.4818
15272;"Bat_avg";0.43365
15273;"Bat_avg";0.3855
15274;"Bat_avg";0.33735
15275;"Bat_avg";0.2892
15276;"Bat_avg";0.2651
15277;"Bat_avg";0.241
15278;"Bat_avg";0.2169
15279;"Bat_avg";0.1928
15280;"Bat_avg";0.1928
15281;"Bat_avg";0.1687
15282;"Bat_avg";0.1446
15283;"Bat_avg";0.1205
15284;"Bat_avg";0.0963999999999998
15285;"Bat_avg";0.0722999999999998
15286;"Bat_avg";0.0481999999999998
15287;"Bat_avg";0.0240999999999998
15288;"Bat_avg";-1.77635683940025e-16
15289;"Bat_avg";-1.77635683940025e-16
15290;"Bat_avg";-1.77635683940025e-16
15291;"Bat_avg";-1.77635683940025e-16
15292;"Bat_avg";-1.77635683940025e-16
15293;"Bat_avg";-1.77635683940025e-16
15294;"Bat_avg";-1.77635683940025e-16
15295;"Bat_avg";-1.77635683940025e-16
15296;"Bat_avg";-1.77635683940025e-16
15297;"Bat_avg";0.0240999999999998
15298;"Bat_avg";0.0481999999999998
15299;"Bat_avg";0.0722999999999998
15300;"Bat_avg";0.0963999999999998
15301;"Bat_avg";0.1205
15302;"Bat_avg";0.1446
15303;"Bat_avg";0.1687
15304;"Bat_avg";0.1928
15305;"Bat_avg";0.1928
15306;"Bat_avg";0.1928
15307;"Bat_avg";0.1928
15308;"Bat_avg";0.1928
15309;"Bat_avg";0.1928
15310;"Bat_avg";0.1928
15311;"Bat_avg";0.1928
15312;"Bat_avg";0.1928
15313;"Bat_avg";0.1928
15314;"Bat_avg";0.1928
15315;"Bat_avg";0.1928
15316;"Bat_avg";0.1928
15317;"Bat_avg";0.1687
15318;"Bat_avg";0.1446
15319;"Bat_avg";0.1205
15320;"Bat_avg";0.0963999999999998
15321;"Bat_avg";0.0722999999999998
15322;"Bat_avg";0.0481999999999998
15323;"Bat_avg";0.0240999999999998
15324;"Bat_avg";-1.77635683940025e-16
15325;"Bat_avg";-1.77635683940025e-16
15326;"Bat_avg";-1.77635683940025e-16
15327;"Bat_avg";-1.77635683940025e-16
15328;"Bat_avg";-1.77635683940025e-16
15329;"Bat_avg";-1.77635683940025e-16
15330;"Bat_avg";-1.77635683940025e-16
15331;"Bat_avg";-1.77635683940025e-16
15332;"Bat_avg";-1.77635683940025e-16
15333;"Bat_avg";-1.77635683940025e-16
15334;"Bat_avg";-1.77635683940025e-16
15335;"Bat_avg";-1.77635683940025e-16
15336;"Bat_avg";-1.77635683940025e-16
15337;"Bat_avg";-1.77635683940025e-16
15338;"Bat_avg";-1.77635683940025e-16
15339;"Bat_avg";-1.77635683940025e-16
15340;"Bat_avg";-1.77635683940025e-16
15341;"Bat_avg";-1.77635683940025e-16
15342;"Bat_avg";-1.77635683940025e-16
15343;"Bat_avg";-1.77635683940025e-16
15344;"Bat_avg";-1.77635683940025e-16
15345;"Bat_avg";-1.77635683940025e-16
15346;"Bat_avg";0.0240999999999998
15347;"Bat_avg";0.0481999999999998
15348;"Bat_avg";0.0722999999999998
15349;"Bat_avg";0.0963999999999998
15350;"Bat_avg";0.1205
15351;"Bat_avg";0.1446
15352;"Bat_avg";0.1687
15353;"Bat_avg";0.1928
15354;"Bat_avg";0.1928
15355;"Bat_avg";0.1928
15356;"Bat_avg";0.1928
15357;"Bat_avg";0.1928
15358;"Bat_avg";0.1928
15359;"Bat_avg";0.1928
15360;"Bat_avg";0.1928
15361;"Bat_avg";0.1928
15362;"Bat_avg";0.1928
15363;"Bat_avg";0.1928
15364;"Bat_avg";0.1928
15365;"Bat_avg";0.1928
15366;"Bat_avg";0.1687
15367;"Bat_avg";0.1446
15368;"Bat_avg";0.1205
15369;"Bat_avg";0.0963999999999998
15370;"Bat_avg";0.0722999999999998
15371;"Bat_avg";0.0481999999999998
15372;"Bat_avg";0.0240999999999998
15373;"Bat_avg";-1.77635683940025e-16
15374;"Bat_avg";-1.77635683940025e-16
15375;"Bat_avg";-1.77635683940025e-16
15376;"Bat_avg";-1.77635683940025e-16
15377;"Bat_avg";-1.77635683940025e-16
15378;"Bat_avg";-1.77635683940025e-16
15379;"Bat_avg";-1.77635683940025e-16
15380;"Bat_avg";-1.77635683940025e-16
15381;"Bat_avg";-1.77635683940025e-16
15382;"Bat_avg";-1.77635683940025e-16
15383;"Bat_avg";-1.77635683940025e-16
15384;"Bat_avg";-1.77635683940025e-16
15385;"Bat_avg";-1.77635683940025e-16
15386;"Bat_avg";0.0240999999999998
15387;"Bat_avg";0.0481999999999998
15388;"Bat_avg";0.0722999999999998
15389;"Bat_avg";0.0963999999999998
15390;"Bat_avg";0.1205
15391;"Bat_avg";0.1446
15392;"Bat_avg";0.1687
15393;"Bat_avg";0.1928
15394;"Bat_avg";0.1928
15395;"Bat_avg";0.1928
15396;"Bat_avg";0.1928
15397;"Bat_avg";0.1928
15398;"Bat_avg";0.1928
15399;"Bat_avg";0.1928
15400;"Bat_avg";0.1928
15401;"Bat_avg";0.1928
15402;"Bat_avg";0.1928
15403;"Bat_avg";0.1928
15404;"Bat_avg";0.1928
15405;"Bat_avg";0.1928
15406;"Bat_avg";0.1687
15407;"Bat_avg";0.1446
15408;"Bat_avg";0.1205
15409;"Bat_avg";0.0963999999999998
15410;"Bat_avg";0.0722999999999998
15411;"Bat_avg";0.0481999999999998
15412;"Bat_avg";0.0240999999999998
15413;"Bat_avg";-1.77635683940025e-16
15414;"Bat_avg";-1.77635683940025e-16
15415;"Bat_avg";-1.77635683940025e-16
15416;"Bat_avg";-1.77635683940025e-16
15417;"Bat_avg";-1.77635683940025e-16
15418;"Bat_avg";-1.77635683940025e-16
15419;"Bat_avg";0.0240999999999998
15420;"Bat_avg";0.0481999999999998
15421;"Bat_avg";0.0963499999999998
15422;"Bat_avg";0.1686
15423;"Bat_avg";0.24085
15424;"Bat_avg";0.3131
15425;"Bat_avg";0.38535
15426;"Bat_avg";0.4576
15427;"Bat_avg";0.50575
15428;"Bat_avg";0.5539
15429;"Bat_avg";0.60205
15430;"Bat_avg";0.62615
15431;"Bat_avg";0.62615
15432;"Bat_avg";0.62615
15433;"Bat_avg";0.62615
15434;"Bat_avg";0.62615
15435;"Bat_avg";0.62615
15436;"Bat_avg";0.62615
15437;"Bat_avg";0.62615
15438;"Bat_avg";0.62615
15439;"Bat_avg";0.60205
15440;"Bat_avg";0.57795
15441;"Bat_avg";0.8911
15442;"Bat_avg";1.18015
15443;"Bat_avg";1.4692
15444;"Bat_avg";1.75825
15445;"Bat_avg";2.0473
15446;"Bat_avg";2.33635
15447;"Bat_avg";2.6495
15448;"Bat_avg";2.96265
15449;"Bat_avg";2.9145
15450;"Bat_avg";2.8904
15451;"Bat_avg";2.8904
15452;"Bat_avg";2.8904
15453;"Bat_avg";2.8904
15454;"Bat_avg";2.8904
15455;"Bat_avg";2.8904
15456;"Bat_avg";2.8904
15457;"Bat_avg";2.8904
15458;"Bat_avg";2.8904
15459;"Bat_avg";2.8904
15460;"Bat_avg";2.8904
15461;"Bat_avg";2.5291
15462;"Bat_avg";2.1678
15463;"Bat_avg";1.8065
15464;"Bat_avg";1.4452
15465;"Bat_avg";1.0839
15466;"Bat_avg";0.7226
15467;"Bat_avg";0.3613
15468;"Bat_avg";-2.22044604925031e-16
15469;"Bat_avg";-2.22044604925031e-16
15470;"Bat_avg";-2.22044604925031e-16
15471;"Bat_avg";-2.22044604925031e-16
15472;"Bat_avg";-2.22044604925031e-16
15473;"Bat_avg";-2.22044604925031e-16
15474;"Bat_avg";-2.22044604925031e-16
15475;"Bat_avg";-2.22044604925031e-16
15476;"Bat_avg";-2.22044604925031e-16
15477;"Bat_avg";-2.22044604925031e-16
15478;"Bat_avg";-2.22044604925031e-16
15479;"Bat_avg";-2.22044604925031e-16
15480;"Bat_avg";-2.22044604925031e-16
15481;"Bat_avg";-2.22044604925031e-16
15482;"Bat_avg";-2.22044604925031e-16
15483;"Bat_avg";-2.22044604925031e-16
15484;"Bat_avg";-2.22044604925031e-16
15485;"Bat_avg";-2.22044604925031e-16
15486;"Bat_avg";-2.22044604925031e-16
15487;"Bat_avg";0.0240999999999998
15488;"Bat_avg";0.0481999999999998
15489;"Bat_avg";0.0722999999999998
15490;"Bat_avg";0.12045
15491;"Bat_avg";0.1686
15492;"Bat_avg";0.24085
15493;"Bat_avg";0.3131
15494;"Bat_avg";0.38535
15495;"Bat_avg";0.4335
15496;"Bat_avg";0.48165
15497;"Bat_avg";0.5539
15498;"Bat_avg";0.62615
15499;"Bat_avg";0.6743
15500;"Bat_avg";0.6984
15501;"Bat_avg";0.6984
15502;"Bat_avg";0.6984
15503;"Bat_avg";0.6984
15504;"Bat_avg";0.6984
15505;"Bat_avg";0.6984
15506;"Bat_avg";0.6984
15507;"Bat_avg";0.6743
15508;"Bat_avg";0.6502
15509;"Bat_avg";0.6502
15510;"Bat_avg";0.6502
15511;"Bat_avg";0.6502
15512;"Bat_avg";0.6261
15513;"Bat_avg";0.57795
15514;"Bat_avg";0.5298
15515;"Bat_avg";0.50575
15516;"Bat_avg";0.4817
15517;"Bat_avg";0.43355
15518;"Bat_avg";0.3613
15519;"Bat_avg";0.31315
15520;"Bat_avg";0.28905
15521;"Bat_avg";0.28905
15522;"Bat_avg";0.28905
15523;"Bat_avg";0.28905
15524;"Bat_avg";0.28905
15525;"Bat_avg";0.28905
15526;"Bat_avg";0.28905
15527;"Bat_avg";0.28905
15528;"Bat_avg";0.28905
15529;"Bat_avg";0.26495
15530;"Bat_avg";0.2168
15531;"Bat_avg";0.16865
15532;"Bat_avg";0.1205
15533;"Bat_avg";0.0963999999999998
15534;"Bat_avg";0.0722999999999998
15535;"Bat_avg";0.0481999999999998
15536;"Bat_avg";0.0240999999999998
15537;"Bat_avg";-2.22044604925031e-16
15538;"Bat_avg";-2.22044604925031e-16
15539;"Bat_avg";-2.22044604925031e-16
15540;"Bat_avg";-2.22044604925031e-16
15541;"Bat_avg";-2.22044604925031e-16
15542;"Bat_avg";-2.22044604925031e-16
15543;"Bat_avg";-2.22044604925031e-16
15544;"Bat_avg";-2.22044604925031e-16
15545;"Bat_avg";-2.22044604925031e-16
15546;"Bat_avg";-2.22044604925031e-16
15547;"Bat_avg";-2.22044604925031e-16
15548;"Bat_avg";-2.22044604925031e-16
15549;"Bat_avg";-2.22044604925031e-16
15550;"Bat_avg";-2.22044604925031e-16
15551;"Bat_avg";-2.22044604925031e-16
15552;"Bat_avg";-2.22044604925031e-16
15553;"Bat_avg";-2.22044604925031e-16
15554;"Bat_avg";-2.22044604925031e-16
15555;"Bat_avg";-2.22044604925031e-16
15556;"Bat_avg";-2.22044604925031e-16
15557;"Bat_avg";-2.22044604925031e-16
15558;"Bat_avg";-2.22044604925031e-16
15559;"Bat_avg";-2.22044604925031e-16
15560;"Bat_avg";-2.22044604925031e-16
15561;"Bat_avg";0.0240999999999998
15562;"Bat_avg";0.0481999999999998
15563;"Bat_avg";0.0722999999999998
15564;"Bat_avg";0.0963999999999998
15565;"Bat_avg";0.1205
15566;"Bat_avg";0.1446
15567;"Bat_avg";0.1687
15568;"Bat_avg";0.1928
15569;"Bat_avg";0.1928
15570;"Bat_avg";0.1928
15571;"Bat_avg";0.1928
15572;"Bat_avg";0.1928
15573;"Bat_avg";0.1928
