"Location" "sample" "value"
14752 "Mporcu" 0
14753 "Mporcu" 0
14754 "Mporcu" 0
14755 "Mporcu" 0
14756 "Mporcu" 0
14757 "Mporcu" 0
14758 "Mporcu" 0
14759 "Mporcu" 0
14760 "Mporcu" 0
14761 "Mporcu" 0
14762 "Mporcu" 0
14763 "Mporcu" 0
14764 "Mporcu" 0
14765 "Mporcu" 0
14766 "Mporcu" 0
14767 "Mporcu" 0
14768 "Mporcu" 0
14769 "Mporcu" 0
14770 "Mporcu" 0
14771 "Mporcu" 0
14772 "Mporcu" 0
14773 "Mporcu" 0
14774 "Mporcu" 0
14775 "Mporcu" 0
14776 "Mporcu" 0
14777 "Mporcu" 0
14778 "Mporcu" 0
14779 "Mporcu" 0
14780 "Mporcu" 0
14781 "Mporcu" 0
14782 "Mporcu" 0
14783 "Mporcu" 0
14784 "Mporcu" 0
14785 "Mporcu" 0
14786 "Mporcu" 0
14787 "Mporcu" 0
14788 "Mporcu" 0
14789 "Mporcu" 0
14790 "Mporcu" 0
14791 "Mporcu" 0.443
14792 "Mporcu" 0.443
14793 "Mporcu" 0.443
14794 "Mporcu" 0.443
14795 "Mporcu" 0.443
14796 "Mporcu" 0.443
14797 "Mporcu" 0.443
14798 "Mporcu" 0.443
14799 "Mporcu" 0.443
14800 "Mporcu" 0.886
14801 "Mporcu" 0.886
14802 "Mporcu" 2.215
14803 "Mporcu" 2.658
14804 "Mporcu" 2.658
14805 "Mporcu" 2.658
14806 "Mporcu" 2.658
14807 "Mporcu" 2.215
14808 "Mporcu" 1.772
14809 "Mporcu" 1.329
14810 "Mporcu" 0.443
14811 "Mporcu" 0
14812 "Mporcu" 0
14813 "Mporcu" 0
14814 "Mporcu" 0
14815 "Mporcu" 0
14816 "Mporcu" 0
14817 "Mporcu" 0
14818 "Mporcu" 0
14819 "Mporcu" 0
14820 "Mporcu" 0
14821 "Mporcu" 0
14822 "Mporcu" 0
14823 "Mporcu" 0
14824 "Mporcu" 0
14825 "Mporcu" 0
14826 "Mporcu" 0
14827 "Mporcu" 0
14828 "Mporcu" 0
14829 "Mporcu" 0
14830 "Mporcu" 0
14831 "Mporcu" 0
14832 "Mporcu" 0
14833 "Mporcu" 0
14834 "Mporcu" 0
14835 "Mporcu" 0
14836 "Mporcu" 0
14837 "Mporcu" 0
14838 "Mporcu" 0
14839 "Mporcu" 0
14840 "Mporcu" 0
14841 "Mporcu" 0
14842 "Mporcu" 0
14843 "Mporcu" 0
14844 "Mporcu" 0
14845 "Mporcu" 0
14846 "Mporcu" 0
14847 "Mporcu" 0
14848 "Mporcu" 0
14849 "Mporcu" 0
14850 "Mporcu" 0
14851 "Mporcu" 0
14852 "Mporcu" 0
14853 "Mporcu" 0
14854 "Mporcu" 0
14855 "Mporcu" 0
14856 "Mporcu" 0
14857 "Mporcu" 0
14858 "Mporcu" 0
14859 "Mporcu" 0
14860 "Mporcu" 0
14861 "Mporcu" 0
14862 "Mporcu" 0
14863 "Mporcu" 0
14864 "Mporcu" 0
14865 "Mporcu" 0
14866 "Mporcu" 0
14867 "Mporcu" 0
14868 "Mporcu" 0
14869 "Mporcu" 0
14870 "Mporcu" 0
14871 "Mporcu" 0
14872 "Mporcu" 0
14873 "Mporcu" 0
14874 "Mporcu" 0
14875 "Mporcu" 0
14876 "Mporcu" 0
14877 "Mporcu" 0
14878 "Mporcu" 0
14879 "Mporcu" 0
14880 "Mporcu" 0
14881 "Mporcu" 0
14882 "Mporcu" 0
14883 "Mporcu" 0
14884 "Mporcu" 1.329
14885 "Mporcu" 1.772
14886 "Mporcu" 1.772
14887 "Mporcu" 1.772
14888 "Mporcu" 1.772
14889 "Mporcu" 1.772
14890 "Mporcu" 1.772
14891 "Mporcu" 1.772
14892 "Mporcu" 0.886
14893 "Mporcu" 0.443
14894 "Mporcu" 0.443
14895 "Mporcu" 0.443
14896 "Mporcu" 0.443
14897 "Mporcu" 0.443
14898 "Mporcu" 0
14899 "Mporcu" 0
14900 "Mporcu" 0
14901 "Mporcu" 0
14902 "Mporcu" 0
14903 "Mporcu" 0
14904 "Mporcu" 0
14905 "Mporcu" 0
14906 "Mporcu" 0
14907 "Mporcu" 0
14908 "Mporcu" 0
14909 "Mporcu" 0
14910 "Mporcu" 0
14911 "Mporcu" 0
14912 "Mporcu" 0
14913 "Mporcu" 0
14914 "Mporcu" 0
14915 "Mporcu" 0
14916 "Mporcu" 0
14917 "Mporcu" 0
14918 "Mporcu" 0.443
14919 "Mporcu" 0.443
14920 "Mporcu" 0.443
14921 "Mporcu" 0.443
14922 "Mporcu" 0.443
14923 "Mporcu" 0.886
14924 "Mporcu" 0.886
14925 "Mporcu" 0.886
14926 "Mporcu" 0.886
14927 "Mporcu" 0.886
14928 "Mporcu" 0.886
14929 "Mporcu" 0.886
14930 "Mporcu" 0.886
14931 "Mporcu" 0.886
14932 "Mporcu" 0.443
14933 "Mporcu" 0.443
14934 "Mporcu" 0
14935 "Mporcu" 0
14936 "Mporcu" 0
14937 "Mporcu" 0
14938 "Mporcu" 0
14939 "Mporcu" 0
14940 "Mporcu" 0.443
14941 "Mporcu" 0.443
14942 "Mporcu" 0.443
14943 "Mporcu" 0.443
14944 "Mporcu" 0.443
14945 "Mporcu" 0.443
14946 "Mporcu" 0.443
14947 "Mporcu" 0.443
14948 "Mporcu" 0
14949 "Mporcu" 0
14950 "Mporcu" 0
14951 "Mporcu" 0
14952 "Mporcu" 0
14953 "Mporcu" 0
14954 "Mporcu" 0
14955 "Mporcu" 0
14956 "Mporcu" 0
14957 "Mporcu" 0
14958 "Mporcu" 0
14959 "Mporcu" 0
14960 "Mporcu" 0
14961 "Mporcu" 0
14962 "Mporcu" 0
14963 "Mporcu" 0
14964 "Mporcu" 0
14965 "Mporcu" 0
14966 "Mporcu" 0
14967 "Mporcu" 0
14968 "Mporcu" 0
14969 "Mporcu" 0
14970 "Mporcu" 0
14971 "Mporcu" 0
14972 "Mporcu" 0
14973 "Mporcu" 0
14974 "Mporcu" 0
14975 "Mporcu" 0
14976 "Mporcu" 0
14977 "Mporcu" 0
14978 "Mporcu" 0
14979 "Mporcu" 0
14980 "Mporcu" 0
14981 "Mporcu" 0
14982 "Mporcu" 0
14983 "Mporcu" 0
14984 "Mporcu" 0
14985 "Mporcu" 0
14986 "Mporcu" 0
14987 "Mporcu" 0
14988 "Mporcu" 0
14989 "Mporcu" 0
14990 "Mporcu" 0
14991 "Mporcu" 0.443
14992 "Mporcu" 0.443
14993 "Mporcu" 0.443
14994 "Mporcu" 0.443
14995 "Mporcu" 0.886
14996 "Mporcu" 0.886
14997 "Mporcu" 1.329
14998 "Mporcu" 1.329
14999 "Mporcu" 0.886
15000 "Mporcu" 0.886
15001 "Mporcu" 0.886
15002 "Mporcu" 0.886
15003 "Mporcu" 0.886
15004 "Mporcu" 0.443
15005 "Mporcu" 0.443
15006 "Mporcu" 0
15007 "Mporcu" 0
15008 "Mporcu" 0
15009 "Mporcu" 0
15010 "Mporcu" 0
15011 "Mporcu" 0
15012 "Mporcu" 0
15013 "Mporcu" 0
15014 "Mporcu" 0
15015 "Mporcu" 0
15016 "Mporcu" 0
15017 "Mporcu" 0
15018 "Mporcu" 0
15019 "Mporcu" 0
15020 "Mporcu" 0.443
15021 "Mporcu" 0.443
15022 "Mporcu" 0.443
15023 "Mporcu" 0.443
15024 "Mporcu" 0.443
15025 "Mporcu" 0.443
15026 "Mporcu" 0.443
15027 "Mporcu" 0.443
15028 "Mporcu" 0.443
15029 "Mporcu" 0
15030 "Mporcu" 0
15031 "Mporcu" 0
15032 "Mporcu" 0
15033 "Mporcu" 0
15034 "Mporcu" 0
15035 "Mporcu" 0
15036 "Mporcu" 0
15037 "Mporcu" 0
15038 "Mporcu" 0
15039 "Mporcu" 0
15040 "Mporcu" 0
15041 "Mporcu" 0
15042 "Mporcu" 0
15043 "Mporcu" 0
15044 "Mporcu" 0
15045 "Mporcu" 0
15046 "Mporcu" 0.443
15047 "Mporcu" 0.443
15048 "Mporcu" 0.443
15049 "Mporcu" 0.443
15050 "Mporcu" 0.443
15051 "Mporcu" 0.443
15052 "Mporcu" 0.443
15053 "Mporcu" 0.443
15054 "Mporcu" 0.443
15055 "Mporcu" 0
15056 "Mporcu" 0
15057 "Mporcu" 0
15058 "Mporcu" 0
15059 "Mporcu" 0
15060 "Mporcu" 0
15061 "Mporcu" 0
15062 "Mporcu" 0
15063 "Mporcu" 0
15064 "Mporcu" 0.443
15065 "Mporcu" 0.443
15066 "Mporcu" 0.886
15067 "Mporcu" 1.772
15068 "Mporcu" 1.772
15069 "Mporcu" 1.772
15070 "Mporcu" 1.772
15071 "Mporcu" 1.772
15072 "Mporcu" 1.772
15073 "Mporcu" 1.329
15074 "Mporcu" 1.329
15075 "Mporcu" 0
15076 "Mporcu" 0
15077 "Mporcu" 0
15078 "Mporcu" 0
15079 "Mporcu" 0
15080 "Mporcu" 0
15081 "Mporcu" 0
15082 "Mporcu" 0
15083 "Mporcu" 0.443
15084 "Mporcu" 0.886
15085 "Mporcu" 0.886
15086 "Mporcu" 1.329
15087 "Mporcu" 1.329
15088 "Mporcu" 1.329
15089 "Mporcu" 1.329
15090 "Mporcu" 1.329
15091 "Mporcu" 1.772
15092 "Mporcu" 1.772
15093 "Mporcu" 0.886
15094 "Mporcu" 0.886
15095 "Mporcu" 0.886
15096 "Mporcu" 0.886
15097 "Mporcu" 2.215
15098 "Mporcu" 2.215
15099 "Mporcu" 1.772
15100 "Mporcu" 1.772
15101 "Mporcu" 1.329
15102 "Mporcu" 1.329
15103 "Mporcu" 1.329
15104 "Mporcu" 0.886
15105 "Mporcu" 0
15106 "Mporcu" 0
15107 "Mporcu" 0
15108 "Mporcu" 0
15109 "Mporcu" 0
15110 "Mporcu" 0
15111 "Mporcu" 0
15112 "Mporcu" 0
15113 "Mporcu" 0
15114 "Mporcu" 0
15115 "Mporcu" 0
15116 "Mporcu" 0
15117 "Mporcu" 0
15118 "Mporcu" 0
15119 "Mporcu" 0
15120 "Mporcu" 0
15121 "Mporcu" 0
15122 "Mporcu" 0
15123 "Mporcu" 0
15124 "Mporcu" 0
15125 "Mporcu" 0
15126 "Mporcu" 0
15127 "Mporcu" 0
15128 "Mporcu" 0
15129 "Mporcu" 0
15130 "Mporcu" 0
15131 "Mporcu" 0
15132 "Mporcu" 0.443
15133 "Mporcu" 0.443
15134 "Mporcu" 0.443
15135 "Mporcu" 0.443
15136 "Mporcu" 0.443
15137 "Mporcu" 0.443
15138 "Mporcu" 0.443
15139 "Mporcu" 0.443
15140 "Mporcu" 0.443
15141 "Mporcu" 0
15142 "Mporcu" 0
15143 "Mporcu" 0.443
15144 "Mporcu" 0.443
15145 "Mporcu" 0.443
15146 "Mporcu" 0.443
15147 "Mporcu" 0.443
15148 "Mporcu" 0.443
15149 "Mporcu" 0.443
15150 "Mporcu" 0.443
15151 "Mporcu" 0
15152 "Mporcu" 0
15153 "Mporcu" 0
15154 "Mporcu" 0
15155 "Mporcu" 0
15156 "Mporcu" 0
15157 "Mporcu" 0
15158 "Mporcu" 0
15159 "Mporcu" 0
15160 "Mporcu" 0
15161 "Mporcu" 0
15162 "Mporcu" 0
15163 "Mporcu" 0
15164 "Mporcu" 0
15165 "Mporcu" 0
15166 "Mporcu" 0
15167 "Mporcu" 0
15168 "Mporcu" 0.443
15169 "Mporcu" 0.443
15170 "Mporcu" 0.443
15171 "Mporcu" 1.329
15172 "Mporcu" 1.329
15173 "Mporcu" 2.658
15174 "Mporcu" 3.101
15175 "Mporcu" 3.544
15176 "Mporcu" 3.101
15177 "Mporcu" 3.101
15178 "Mporcu" 3.101
15179 "Mporcu" 3.544
15180 "Mporcu" 3.544
15181 "Mporcu" 2.658
15182 "Mporcu" 2.215
15183 "Mporcu" 2.215
15184 "Mporcu" 2.215
15185 "Mporcu" 2.215
15186 "Mporcu" 2.215
15187 "Mporcu" 3.544
15188 "Mporcu" 2.658
15189 "Mporcu" 2.215
15190 "Mporcu" 3.101
15191 "Mporcu" 2.658
15192 "Mporcu" 2.658
15193 "Mporcu" 2.658
15194 "Mporcu" 2.658
15195 "Mporcu" 1.329
15196 "Mporcu" 0.886
15197 "Mporcu" 0.886
15198 "Mporcu" 0.886
15199 "Mporcu" 0
15200 "Mporcu" 0
15201 "Mporcu" 0
15202 "Mporcu" 0
15203 "Mporcu" 0
15204 "Mporcu" 0
15205 "Mporcu" 0
15206 "Mporcu" 0
15207 "Mporcu" 0
15208 "Mporcu" 0
15209 "Mporcu" 0
15210 "Mporcu" 0
15211 "Mporcu" 0
15212 "Mporcu" 0
15213 "Mporcu" 0
15214 "Mporcu" 0
15215 "Mporcu" 0
15216 "Mporcu" 0
15217 "Mporcu" 0
15218 "Mporcu" 0
15219 "Mporcu" 0
15220 "Mporcu" 0
15221 "Mporcu" 0
15222 "Mporcu" 0
15223 "Mporcu" 0
15224 "Mporcu" 0
15225 "Mporcu" 0
15226 "Mporcu" 0
15227 "Mporcu" 0
15228 "Mporcu" 0.443
15229 "Mporcu" 0.443
15230 "Mporcu" 0.443
15231 "Mporcu" 0.443
15232 "Mporcu" 0.443
15233 "Mporcu" 0.443
15234 "Mporcu" 0.443
15235 "Mporcu" 0.886
15236 "Mporcu" 0.443
15237 "Mporcu" 0.443
15238 "Mporcu" 0.443
15239 "Mporcu" 0.443
15240 "Mporcu" 0.443
15241 "Mporcu" 0.443
15242 "Mporcu" 0.443
15243 "Mporcu" 0.443
15244 "Mporcu" 0
15245 "Mporcu" 0
15246 "Mporcu" 0
15247 "Mporcu" 0
15248 "Mporcu" 0
15249 "Mporcu" 0
15250 "Mporcu" 0
15251 "Mporcu" 0
15252 "Mporcu" 0
15253 "Mporcu" 0
15254 "Mporcu" 0
15255 "Mporcu" 0
15256 "Mporcu" 0
15257 "Mporcu" 0
15258 "Mporcu" 0
15259 "Mporcu" 0
15260 "Mporcu" 0
15261 "Mporcu" 0
15262 "Mporcu" 0
15263 "Mporcu" 0
15264 "Mporcu" 0
15265 "Mporcu" 0
15266 "Mporcu" 0
15267 "Mporcu" 0
15268 "Mporcu" 0
15269 "Mporcu" 0
15270 "Mporcu" 0
15271 "Mporcu" 0
15272 "Mporcu" 0
15273 "Mporcu" 0.443
15274 "Mporcu" 0.443
15275 "Mporcu" 0.886
15276 "Mporcu" 0.886
15277 "Mporcu" 0.886
15278 "Mporcu" 0.886
15279 "Mporcu" 0.886
15280 "Mporcu" 0.886
15281 "Mporcu" 0.443
15282 "Mporcu" 0.443
15283 "Mporcu" 0.443
15284 "Mporcu" 0
15285 "Mporcu" 0
15286 "Mporcu" 0
15287 "Mporcu" 0
15288 "Mporcu" 0
15289 "Mporcu" 0
15290 "Mporcu" 0
15291 "Mporcu" 0
15292 "Mporcu" 0
15293 "Mporcu" 0
15294 "Mporcu" 0
15295 "Mporcu" 0
15296 "Mporcu" 0
15297 "Mporcu" 0
15298 "Mporcu" 0
15299 "Mporcu" 0
15300 "Mporcu" 0.886
15301 "Mporcu" 0.886
15302 "Mporcu" 0.886
15303 "Mporcu" 0.886
15304 "Mporcu" 0.886
15305 "Mporcu" 0.886
15306 "Mporcu" 1.329
15307 "Mporcu" 1.329
15308 "Mporcu" 0.443
15309 "Mporcu" 0.443
15310 "Mporcu" 0.886
15311 "Mporcu" 0.886
15312 "Mporcu" 0.886
15313 "Mporcu" 0.886
15314 "Mporcu" 0.443
15315 "Mporcu" 0.443
15316 "Mporcu" 0.443
15317 "Mporcu" 0.443
15318 "Mporcu" 0.443
15319 "Mporcu" 0
15320 "Mporcu" 0
15321 "Mporcu" 0
15322 "Mporcu" 0
15323 "Mporcu" 0
15324 "Mporcu" 0
15325 "Mporcu" 0
15326 "Mporcu" 0
15327 "Mporcu" 0
15328 "Mporcu" 0
15329 "Mporcu" 0
15330 "Mporcu" 0
15331 "Mporcu" 0
15332 "Mporcu" 0
15333 "Mporcu" 0
15334 "Mporcu" 0
15335 "Mporcu" 0
15336 "Mporcu" 0
15337 "Mporcu" 0
15338 "Mporcu" 0
15339 "Mporcu" 0
15340 "Mporcu" 0
15341 "Mporcu" 0
15342 "Mporcu" 0
15343 "Mporcu" 0
15344 "Mporcu" 0
15345 "Mporcu" 0
15346 "Mporcu" 0
15347 "Mporcu" 0
15348 "Mporcu" 0
15349 "Mporcu" 0
15350 "Mporcu" 0
15351 "Mporcu" 0
15352 "Mporcu" 0
15353 "Mporcu" 0
15354 "Mporcu" 0
15355 "Mporcu" 0
15356 "Mporcu" 0
15357 "Mporcu" 0
15358 "Mporcu" 0.443
15359 "Mporcu" 0.443
15360 "Mporcu" 0.443
15361 "Mporcu" 0.443
15362 "Mporcu" 0.886
15363 "Mporcu" 0.886
15364 "Mporcu" 1.329
15365 "Mporcu" 1.329
15366 "Mporcu" 0.886
15367 "Mporcu" 0.886
15368 "Mporcu" 0.886
15369 "Mporcu" 0.886
15370 "Mporcu" 0.886
15371 "Mporcu" 0.443
15372 "Mporcu" 0
15373 "Mporcu" 0
15374 "Mporcu" 0
15375 "Mporcu" 0
15376 "Mporcu" 0
15377 "Mporcu" 0
15378 "Mporcu" 0
15379 "Mporcu" 0
15380 "Mporcu" 0
15381 "Mporcu" 0
15382 "Mporcu" 0
15383 "Mporcu" 0
15384 "Mporcu" 0
15385 "Mporcu" 0
15386 "Mporcu" 0
15387 "Mporcu" 0
15388 "Mporcu" 0
15389 "Mporcu" 0
15390 "Mporcu" 0
15391 "Mporcu" 0
15392 "Mporcu" 0
15393 "Mporcu" 0
15394 "Mporcu" 0
15395 "Mporcu" 0
15396 "Mporcu" 0
15397 "Mporcu" 0
15398 "Mporcu" 0
15399 "Mporcu" 0
15400 "Mporcu" 0
15401 "Mporcu" 0
15402 "Mporcu" 0
15403 "Mporcu" 0
15404 "Mporcu" 0
15405 "Mporcu" 0
15406 "Mporcu" 0
15407 "Mporcu" 0
15408 "Mporcu" 0
15409 "Mporcu" 0
15410 "Mporcu" 0
15411 "Mporcu" 0
15412 "Mporcu" 0
15413 "Mporcu" 0
15414 "Mporcu" 0
15415 "Mporcu" 0
15416 "Mporcu" 0
15417 "Mporcu" 0.443
15418 "Mporcu" 0.443
15419 "Mporcu" 0.443
15420 "Mporcu" 0.443
15421 "Mporcu" 0.443
15422 "Mporcu" 0.443
15423 "Mporcu" 0.443
15424 "Mporcu" 0.443
15425 "Mporcu" 0
15426 "Mporcu" 0
15427 "Mporcu" 0
15428 "Mporcu" 0
15429 "Mporcu" 0
15430 "Mporcu" 0
15431 "Mporcu" 0
15432 "Mporcu" 0
15433 "Mporcu" 0.443
15434 "Mporcu" 0.443
15435 "Mporcu" 0.443
15436 "Mporcu" 0.443
15437 "Mporcu" 0.443
15438 "Mporcu" 0.443
15439 "Mporcu" 0.443
15440 "Mporcu" 0.443
15441 "Mporcu" 0
15442 "Mporcu" 0
15443 "Mporcu" 0
15444 "Mporcu" 0
15445 "Mporcu" 0
15446 "Mporcu" 0
15447 "Mporcu" 0
15448 "Mporcu" 0
15449 "Mporcu" 0
15450 "Mporcu" 0
15451 "Mporcu" 0
15452 "Mporcu" 0
15453 "Mporcu" 0
15454 "Mporcu" 0.886
15455 "Mporcu" 1.329
15456 "Mporcu" 1.329
15457 "Mporcu" 1.329
15458 "Mporcu" 1.772
15459 "Mporcu" 2.215
15460 "Mporcu" 1.772
15461 "Mporcu" 1.772
15462 "Mporcu" 1.772
15463 "Mporcu" 1.772
15464 "Mporcu" 0.886
15465 "Mporcu" 0.886
15466 "Mporcu" 0.443
15467 "Mporcu" 0.443
15468 "Mporcu" 0.443
15469 "Mporcu" 0
15470 "Mporcu" 0
15471 "Mporcu" 0
15472 "Mporcu" 0
15473 "Mporcu" 0
15474 "Mporcu" 0
15475 "Mporcu" 0
15476 "Mporcu" 0.443
15477 "Mporcu" 0.443
15478 "Mporcu" 0.443
15479 "Mporcu" 0.443
15480 "Mporcu" 0.443
15481 "Mporcu" 0.886
15482 "Mporcu" 0.886
15483 "Mporcu" 0.886
15484 "Mporcu" 0.443
15485 "Mporcu" 0.886
15486 "Mporcu" 1.329
15487 "Mporcu" 1.329
15488 "Mporcu" 1.329
15489 "Mporcu" 0.886
15490 "Mporcu" 1.329
15491 "Mporcu" 1.329
15492 "Mporcu" 1.329
15493 "Mporcu" 0.886
15494 "Mporcu" 0.443
15495 "Mporcu" 0.443
15496 "Mporcu" 0.443
15497 "Mporcu" 0.443
15498 "Mporcu" 0.443
15499 "Mporcu" 0.443
15500 "Mporcu" 0.443
15501 "Mporcu" 0.443
15502 "Mporcu" 0.443
15503 "Mporcu" 0.443
15504 "Mporcu" 0.443
15505 "Mporcu" 0.443
15506 "Mporcu" 0
15507 "Mporcu" 0
15508 "Mporcu" 0
15509 "Mporcu" 0
15510 "Mporcu" 0
15511 "Mporcu" 0
15512 "Mporcu" 0
15513 "Mporcu" 0.443
15514 "Mporcu" 0.443
15515 "Mporcu" 0.443
15516 "Mporcu" 0.443
15517 "Mporcu" 0.443
15518 "Mporcu" 0.443
15519 "Mporcu" 0.443
15520 "Mporcu" 0.443
15521 "Mporcu" 0
15522 "Mporcu" 0
15523 "Mporcu" 0
15524 "Mporcu" 0
15525 "Mporcu" 0
15526 "Mporcu" 0
15527 "Mporcu" 0
15528 "Mporcu" 0
15529 "Mporcu" 0
15530 "Mporcu" 0
15531 "Mporcu" 0
15532 "Mporcu" 0
15533 "Mporcu" 0
15534 "Mporcu" 0
15535 "Mporcu" 0
15536 "Mporcu" 0
15537 "Mporcu" 0.443
15538 "Mporcu" 0.443
15539 "Mporcu" 0.443
15540 "Mporcu" 0.443
15541 "Mporcu" 0.443
15542 "Mporcu" 0.443
15543 "Mporcu" 0.443
15544 "Mporcu" 0.443
15545 "Mporcu" 0.443
15546 "Mporcu" 0
15547 "Mporcu" 0
15548 "Mporcu" 0
15549 "Mporcu" 0
15550 "Mporcu" 0
15551 "Mporcu" 0
15552 "Mporcu" 0
15553 "Mporcu" 0
15554 "Mporcu" 0
15555 "Mporcu" 0
15556 "Mporcu" 0
15557 "Mporcu" 0
15558 "Mporcu" 0
15559 "Mporcu" 0
15560 "Mporcu" 0
15561 "Mporcu" 0.443
15562 "Mporcu" 0.443
15563 "Mporcu" 0.443
15564 "Mporcu" 0.443
15565 "Mporcu" 0.443
15566 "Mporcu" 0.443
15567 "Mporcu" 0.443
15568 "Mporcu" 0.886
15569 "Mporcu" 0.443
15570 "Mporcu" 0.443
15571 "Mporcu" 0.443
15572 "Mporcu" 0.443
15573 "Mporcu" 0.443
15574 "Mporcu" 0.443
15575 "Mporcu" 0.443
15576 "Mporcu" 0
15577 "Mporcu" 0
15578 "Mporcu" 0.443
15579 "Mporcu" 0.443
15580 "Mporcu" 0.443
15581 "Mporcu" 0.443
15582 "Mporcu" 0.443
15583 "Mporcu" 0.443
15584 "Mporcu" 0.443
15585 "Mporcu" 0.443
15586 "Mporcu" 0
15587 "Mporcu" 0
15588 "Mporcu" 0
15589 "Mporcu" 0
15590 "Mporcu" 0
15591 "Mporcu" 0
15592 "Mporcu" 0
15593 "Mporcu" 0
15594 "Mporcu" 0
15595 "Mporcu" 0
15596 "Mporcu" 0
15597 "Mporcu" 0
15598 "Mporcu" 0
15599 "Mporcu" 0
15600 "Mporcu" 0
15601 "Mporcu" 0
15602 "Mporcu" 0
15603 "Mporcu" 0
15604 "Mporcu" 0
15605 "Mporcu" 0.443
15606 "Mporcu" 0.443
15607 "Mporcu" 0.443
15608 "Mporcu" 0.443
15609 "Mporcu" 0.443
15610 "Mporcu" 0.443
15611 "Mporcu" 0.443
15612 "Mporcu" 0.443
15613 "Mporcu" 0
15614 "Mporcu" 0
15615 "Mporcu" 0
15616 "Mporcu" 0
15617 "Mporcu" 0
15618 "Mporcu" 0
15619 "Mporcu" 0
15620 "Mporcu" 0
15621 "Mporcu" 0
15622 "Mporcu" 0
15623 "Mporcu" 0
15624 "Mporcu" 0
15625 "Mporcu" 0
15626 "Mporcu" 0
15627 "Mporcu" 0
15628 "Mporcu" 0
15629 "Mporcu" 0
15630 "Mporcu" 0
15631 "Mporcu" 0
15632 "Mporcu" 0
15633 "Mporcu" 0
15634 "Mporcu" 0
15635 "Mporcu" 0.443
15636 "Mporcu" 0.443
15637 "Mporcu" 0.443
15638 "Mporcu" 0.443
15639 "Mporcu" 0.443
15640 "Mporcu" 0.443
15641 "Mporcu" 0.443
15642 "Mporcu" 0.443
15643 "Mporcu" 0
15644 "Mporcu" 0
15645 "Mporcu" 0
15646 "Mporcu" 0
15647 "Mporcu" 0
15648 "Mporcu" 0
15649 "Mporcu" 0
15650 "Mporcu" 0
15651 "Mporcu" 0
15652 "Mporcu" 0
15653 "Mporcu" 0
15654 "Mporcu" 0
15655 "Mporcu" 0
15656 "Mporcu" 0
15657 "Mporcu" 0
15658 "Mporcu" 0
15659 "Mporcu" 0
15660 "Mporcu" 0
15661 "Mporcu" 0
15662 "Mporcu" 0
15663 "Mporcu" 0
15664 "Mporcu" 0
15665 "Mporcu" 0
15666 "Mporcu" 0
15667 "Mporcu" 0
15668 "Mporcu" 0
15669 "Mporcu" 0
15670 "Mporcu" 0
15671 "Mporcu" 0
15672 "Mporcu" 0
15673 "Mporcu" 0
15674 "Mporcu" 0.886
15675 "Mporcu" 0.886
15676 "Mporcu" 0.886
15677 "Mporcu" 0.886
15678 "Mporcu" 0.886
15679 "Mporcu" 0.886
15680 "Mporcu" 0.886
15681 "Mporcu" 0.886
15682 "Mporcu" 0.443
15683 "Mporcu" 0
15684 "Mporcu" 0
15685 "Mporcu" 0
15686 "Mporcu" 0
15687 "Mporcu" 0
15688 "Mporcu" 0
15689 "Mporcu" 0
15690 "Mporcu" 0
15691 "Mporcu" 0
15692 "Mporcu" 0
15693 "Mporcu" 0
15694 "Mporcu" 0
15695 "Mporcu" 0
15696 "Mporcu" 0
15697 "Mporcu" 0
15698 "Mporcu" 0
15699 "Mporcu" 0
15700 "Mporcu" 0
15701 "Mporcu" 0
15702 "Mporcu" 0
15703 "Mporcu" 0
15704 "Mporcu" 0
15705 "Mporcu" 0
15706 "Mporcu" 0
15707 "Mporcu" 0.443
15708 "Mporcu" 0.443
15709 "Mporcu" 0.443
15710 "Mporcu" 0.443
15711 "Mporcu" 0.886
15712 "Mporcu" 0.886
15713 "Mporcu" 0.886
15714 "Mporcu" 0.886
15715 "Mporcu" 0.443
15716 "Mporcu" 0.443
15717 "Mporcu" 0.886
15718 "Mporcu" 0.886
15719 "Mporcu" 1.329
15720 "Mporcu" 1.329
15721 "Mporcu" 0.886
15722 "Mporcu" 0.886
15723 "Mporcu" 0.886
15724 "Mporcu" 0.886
15725 "Mporcu" 0.443
15726 "Mporcu" 0.443
15727 "Mporcu" 0.443
15728 "Mporcu" 0.443
15729 "Mporcu" 1.329
15730 "Mporcu" 1.329
15731 "Mporcu" 1.772
15732 "Mporcu" 2.658
15733 "Mporcu" 3.101
15734 "Mporcu" 3.544
15735 "Mporcu" 3.544
15736 "Mporcu" 3.544
15737 "Mporcu" 3.101
15738 "Mporcu" 2.658
15739 "Mporcu" 2.215
15740 "Mporcu" 2.215
15741 "Mporcu" 0.886
15742 "Mporcu" 0.443
15743 "Mporcu" 0.443
15744 "Mporcu" 0.443
15745 "Mporcu" 0.886
15746 "Mporcu" 0.886
15747 "Mporcu" 0.886
15748 "Mporcu" 0.886
15749 "Mporcu" 0.886
15750 "Mporcu" 0.886
15751 "Mporcu" 0.443
15752 "Mporcu" 0.443
15753 "Mporcu" 0
15754 "Mporcu" 0
15755 "Mporcu" 0
15756 "Mporcu" 0
15757 "Mporcu" 0.443
15758 "Mporcu" 0.443
15759 "Mporcu" 0.443
15760 "Mporcu" 0.886
15761 "Mporcu" 0.886
15762 "Mporcu" 0.886
15763 "Mporcu" 0.886
