Location	Bat	Rdog	Pang	Human
5816	0.481695568	0	0	0
5817	0.481695568	0	0	0
5818	0.481695568	0.837871806	0	0
5819	0	0.837871806	0	0
5820	0	0.837871806	0	0
5821	0	0.837871806	0	0
5822	0	1.256807708	0	0
5823	0	1.256807708	0	0
5824	0	1.256807708	0	0
5825	0.481695568	1.256807708	0	0
5826	0.481695568	0.837871806	0	0
5827	0.481695568	0.418935903	0	0
5828	0.481695568	0.418935903	0	0
5829	0.481695568	0.418935903	0	0
5830	0.481695568	0	0	0
5831	0.481695568	0.418935903	0	0
5832	0.481695568	0.418935903	1.408450704	0
5833	0	0.418935903	1.408450704	0
5834	0	0.418935903	1.408450704	0
5835	0	0.418935903	1.408450704	0
5836	0	0.418935903	1.408450704	0
5837	0	0.418935903	1.408450704	0
5838	0	0.418935903	1.408450704	0
5839	0	0	1.408450704	0
5840	0	0	0	0
5841	0	0	0	0
5842	0	0	0	0
5843	0	0	0	0
5844	0	0	0	0
5845	0	0	0	0
5846	0	0	0	0
5847	0	0	0	0
5848	0	0	0	0
5849	0	0	0	0
5850	0	0	0	0
5851	0	0	0	0
5852	0	0	0	0
5853	0	0.418935903	0	0
5854	0	0.418935903	0	0
5855	0	0.418935903	0	0.303214069
5856	0	0.418935903	0	0.303214069
5857	0	0.418935903	0	0.303214069
5858	0	0.418935903	0	0.303214069
5859	0	0.418935903	0	0.303214069
5860	0	0.418935903	0	0.303214069
5861	0	0	0	0.303214069
5862	0	0	0	0.303214069
5863	0	0	0.352112676	0.303214069
5864	1.445086705	0.418935903	0.352112676	0.909642207
5865	1.445086705	0.837871806	0.352112676	1.212856277
5866	1.445086705	1.256807708	0.352112676	1.819284415
5867	3.371868979	1.675743611	0.704225352	3.032140691
5868	4.335260116	2.094679514	1.76056338	3.63856883
5869	4.335260116	2.513615417	1.76056338	3.63856883
5870	4.335260116	3.351487222	1.76056338	3.63856883
5871	4.335260116	2.93255132	1.76056338	3.63856883
5872	3.371868979	2.513615417	2.816901408	2.728926622
5873	3.371868979	2.93255132	3.873239437	4.244996968
5874	3.371868979	2.93255132	3.873239437	3.63856883
5875	1.926782274	5.446166736	3.873239437	3.941782899
5876	1.445086705	5.027230834	3.873239437	2.728926622
5877	0.963391137	4.189359028	3.521126761	2.728926622
5878	0.963391137	3.351487222	2.816901408	3.032140691
5879	0.963391137	3.770423125	3.169014085	3.33535476
5880	0.963391137	3.770423125	2.816901408	3.33535476
5881	0.481695568	2.93255132	0.704225352	1.516070346
5882	0.481695568	2.93255132	0.704225352	1.516070346
5883	0	0.418935903	0.352112676	1.212856277
5884	0	0.418935903	0.352112676	0.606428138
5885	0	0.418935903	0.352112676	0.606428138
5886	0	0.418935903	0.704225352	0.303214069
5887	0	0.418935903	0.704225352	0.303214069
5888	0	0.837871806	1.408450704	0.909642207
5889	0	0.837871806	1.408450704	0.909642207
5890	0.481695568	0.837871806	1.408450704	0.909642207
5891	0.481695568	0.837871806	1.408450704	0.909642207
5892	0.481695568	0.837871806	1.408450704	0.909642207
5893	0.481695568	1.256807708	1.408450704	0.909642207
5894	0.481695568	1.256807708	1.408450704	0.909642207
5895	0.481695568	0.837871806	1.408450704	0.909642207
5896	0.481695568	0.837871806	0	0.606428138
5897	0.481695568	0.837871806	0.352112676	0.606428138
5898	0	1.256807708	0.352112676	0.909642207
5899	0.963391137	1.256807708	0.352112676	1.212856277
5900	0.963391137	0.837871806	0.352112676	1.212856277
5901	0.963391137	1.256807708	0.704225352	0.909642207
5902	0.963391137	0.837871806	0.704225352	0.606428138
5903	0.481695568	0.837871806	1.056338028	0.303214069
5904	0.963391137	0.837871806	1.056338028	0.303214069
5905	0.963391137	1.256807708	0.704225352	0.303214069
5906	0.963391137	1.256807708	0.704225352	0.303214069
5907	0.963391137	0.837871806	0.704225352	0
5908	0.963391137	1.256807708	0.704225352	0
5909	0.963391137	1.256807708	0.352112676	0
5910	0.963391137	0.837871806	0.704225352	0
5911	0.963391137	0.837871806	0.352112676	0
5912	0.963391137	0.837871806	0.352112676	0
5913	0.481695568	0.418935903	0.352112676	0
5914	0.481695568	0.418935903	0.352112676	0
5915	0.481695568	3.351487222	0.352112676	0
5916	0	2.93255132	0.352112676	0
5917	0	2.93255132	0.352112676	0.303214069
5918	0	2.93255132	0	0.303214069
5919	0	2.93255132	0	0.303214069
5920	0	2.93255132	0	0.606428138
5921	0	2.93255132	0	0.606428138
5922	0	2.93255132	0	0.606428138
5923	0	0	0	0.606428138
5924	0	0	0	0.606428138
5925	0	0	0	0.303214069
5926	0	0.418935903	0	0.303214069
5927	0	0.418935903	0	0.606428138
5928	0	0.837871806	0	0.303214069
5929	0	0.837871806	0	0.303214069
5930	0	0.837871806	0	0.303214069
5931	0	0.837871806	0.352112676	0.303214069
5932	0	1.256807708	0.352112676	0.303214069
5933	0	1.256807708	0.352112676	0.303214069
5934	0	0.837871806	0.352112676	0.606428138
5935	0	0.837871806	0.352112676	0.606428138
5936	0	0.418935903	0.352112676	0.303214069
5937	0	0.418935903	0.704225352	0.303214069
5938	0	0.418935903	0.704225352	0.303214069
5939	0	0.418935903	0.352112676	0.303214069
5940	0	0	0.352112676	0.303214069
5941	0	0	0.352112676	0.303214069
5942	0	0	0.352112676	0.606428138
5943	0	0	0.704225352	0.606428138
5944	0	0	0.704225352	0.606428138
5945	0.481695568	0	0.352112676	0.606428138
5946	0.481695568	0	0.352112676	0.606428138
5947	0.481695568	0	0	0.606428138
5948	0.481695568	0	0	0.606428138
5949	0.481695568	0	0	0.606428138
5950	0.481695568	0	0	0
5951	0.963391137	0	0	0
5952	0.963391137	0	0	0.606428138
5953	0.963391137	0	0.352112676	0.606428138
5954	0.481695568	0	0.352112676	0.606428138
5955	0.481695568	0	0.352112676	0.606428138
5956	0.481695568	0	0.352112676	0.606428138
5957	0.963391137	0	0.352112676	0.606428138
5958	0.963391137	0	0.352112676	1.212856277
5959	1.926782274	0.418935903	0.352112676	1.212856277
5960	1.926782274	0.418935903	0.704225352	0.909642207
5961	1.445086705	0.837871806	0.352112676	0.606428138
5962	1.445086705	0.837871806	0.704225352	1.212856277
5963	1.926782274	0.837871806	1.056338028	1.819284415
5964	1.926782274	0.837871806	1.408450704	1.819284415
5965	1.445086705	0.837871806	1.76056338	2.122498484
5966	1.926782274	1.256807708	2.112676056	1.819284415
5967	1.926782274	0.837871806	2.112676056	1.819284415
5968	1.445086705	1.256807708	1.76056338	1.819284415
5969	1.926782274	0.837871806	2.112676056	1.819284415
5970	1.926782274	1.256807708	1.408450704	1.212856277
5971	2.408477842	1.256807708	1.76056338	1.212856277
5972	1.926782274	2.094679514	1.408450704	1.516070346
5973	1.445086705	2.513615417	1.408450704	1.212856277
5974	0.963391137	2.93255132	1.056338028	1.212856277
5975	0.963391137	3.351487222	1.408450704	1.212856277
5976	0.963391137	2.93255132	1.408450704	1.212856277
5977	0.481695568	3.351487222	1.056338028	1.212856277
5978	1.445086705	3.770423125	2.112676056	1.819284415
5979	1.926782274	3.770423125	2.112676056	1.516070346
5980	1.445086705	3.770423125	2.112676056	1.516070346
5981	1.926782274	3.351487222	1.76056338	1.516070346
5982	2.89017341	1.675743611	2.112676056	1.819284415
5983	2.89017341	1.675743611	1.76056338	2.425712553
5984	3.371868979	1.675743611	1.76056338	2.728926622
5985	3.371868979	0.837871806	1.76056338	2.728926622
5986	1.926782274	0.418935903	1.056338028	2.425712553
5987	1.445086705	0	0.704225352	1.819284415
5988	1.445086705	0	0.352112676	1.516070346
5989	1.445086705	0	0.352112676	1.516070346
5990	0.963391137	0.418935903	0	1.212856277
5991	0.481695568	0.418935903	0	0.909642207
5992	0.481695568	0.418935903	0	0.303214069
5993	0.481695568	0.418935903	0	0.303214069
5994	0.481695568	0	0	0
5995	0.481695568	0	0	0
5996	0	0	0	0
5997	0	0	0	0
5998	0	0	0	0
5999	0	0	0	0
6000	0	0	0	0
6001	0	0	0	0
6002	0	0	0	0
6003	0	0	0	0
6004	0	0	0	0
6005	0	0	0	1.516070346
6006	0	0	0.352112676	1.516070346
6007	0	0	0.352112676	1.516070346
6008	0	0	0.352112676	1.516070346
6009	0	0	0.352112676	1.516070346
6010	0	0	0.352112676	1.516070346
6011	0	0	0.352112676	1.516070346
6012	0	0	0.352112676	1.516070346
6013	0	0	0.352112676	1.516070346
6014	0	0	0.352112676	0
6015	0	0	0.352112676	0
6016	0	0	0.352112676	0
6017	0	0	0	0.909642207
6018	0	0	0	1.212856277
6019	0	0	0	1.819284415
6020	0	0	0	1.819284415
6021	0	0	0	1.819284415
6022	0	0	0	1.819284415
6023	0	0	0	1.819284415
6024	0	0	0	1.819284415
6025	0	0	0	1.516070346
6026	0	0	0	1.516070346
6027	0	0	0	0
6028	0	0	0	0
6029	0	0	0	0
6030	0	0	0	0
6031	0	0	0	0
6032	0	0	0	0
6033	0	0	0	0
6034	0	0	0	0
6035	0	0	0	0
6036	0	0	0	0
6037	0	0	0	0
6038	0	0	0	0
6039	0	0	0	0
6040	0	0	0	0
6041	0	0	0	0
6042	0	0	0	0.303214069
6043	0	0	0	0.303214069
6044	0	0	0	0.303214069
6045	0	0	0	0.303214069
6046	0	0.837871806	0	0.303214069
6047	2.408477842	1.675743611	2.112676056	0.909642207
6048	2.408477842	1.675743611	2.816901408	0.909642207
6049	2.408477842	1.675743611	3.169014085	1.516070346
6050	2.408477842	1.675743611	3.169014085	1.516070346
6051	2.408477842	1.675743611	3.521126761	1.516070346
6052	2.408477842	2.094679514	4.225352113	1.516070346
6053	2.408477842	2.094679514	4.225352113	1.516070346
6054	2.408477842	1.256807708	4.225352113	1.516070346
6055	0.963391137	0.837871806	2.816901408	0.909642207
6056	0.481695568	0.837871806	1.76056338	0.909642207
6057	0	0.837871806	1.76056338	0.909642207
6058	0	0.837871806	1.76056338	0
6059	0	0.837871806	1.408450704	0
6060	0	0.418935903	0.704225352	0.303214069
6061	0	0.418935903	0.704225352	0.303214069
6062	0	0.418935903	0.704225352	0.606428138
6063	0	0.418935903	0.704225352	0.606428138
6064	0	0.418935903	1.056338028	0.909642207
6065	0.481695568	0.418935903	0.704225352	1.516070346
6066	0.481695568	0.418935903	0.704225352	1.516070346
6067	0.481695568	0.418935903	1.056338028	1.516070346
6068	0.481695568	0.418935903	1.056338028	1.212856277
6069	0.481695568	0.418935903	1.408450704	1.212856277
6070	0.481695568	0.418935903	1.408450704	0.909642207
6071	0.481695568	0.418935903	1.408450704	1.212856277
6072	0.481695568	0.418935903	0.704225352	1.212856277
6073	0	0.418935903	1.056338028	0.303214069
6074	0.481695568	0.418935903	1.056338028	0.303214069
6075	0.481695568	0.418935903	1.056338028	0.606428138
6076	0.481695568	0.418935903	1.056338028	0.606428138
6077	0.481695568	0.418935903	0.704225352	0.606428138
6078	0.481695568	0.418935903	0.704225352	0.606428138
6079	0.481695568	0.837871806	0.704225352	0.303214069
6080	0.481695568	0.837871806	0.704225352	0.303214069
6081	0.481695568	0.837871806	0.352112676	0.303214069
6082	0	0.837871806	0.352112676	0.303214069
6083	0	0.418935903	0.352112676	0
6084	0.481695568	0.418935903	0	0
6085	0.481695568	0.418935903	0.704225352	0
6086	0.963391137	0.837871806	0.704225352	0.303214069
6087	0.963391137	0.418935903	0.704225352	0.606428138
6088	1.445086705	0.418935903	0.704225352	0.606428138
6089	1.445086705	0.418935903	0.704225352	0.606428138
6090	1.445086705	0.418935903	0.704225352	0.606428138
6091	1.926782274	0.418935903	1.056338028	0.606428138
6092	1.445086705	0.418935903	1.056338028	0.303214069
6093	0.963391137	0.418935903	0.352112676	0.303214069
6094	0.481695568	0	0.352112676	0.606428138
6095	0	0	0.352112676	0.606428138
6096	0	0	0.352112676	0.606428138
6097	0	0	0.352112676	0.606428138
6098	0	0	0.352112676	0.606428138
6099	0	0	0	0.606428138
6100	0	0.837871806	0	0.606428138
6101	0	0.837871806	0	0.606428138
6102	0	0.837871806	0	0.303214069
6103	0	0.837871806	0.352112676	0
6104	0	0.837871806	0.704225352	0
6105	0	0.837871806	0.704225352	0
6106	0	0.837871806	0.704225352	0
6107	0	0.837871806	0.704225352	0.606428138
6108	0	0	0.352112676	0.606428138
6109	0	0	0.352112676	0.606428138
6110	0	0	0.352112676	0.606428138
6111	0	0	0	0.606428138
6112	0	0.418935903	0.352112676	0.606428138
6113	0	0.418935903	0.352112676	0.606428138
6114	0	0.418935903	0.352112676	0.606428138
6115	0.481695568	0.418935903	0.352112676	0
6116	0.481695568	0.418935903	0.352112676	0
6117	0.481695568	0.418935903	0.352112676	0
6118	0.481695568	0.837871806	0.352112676	0
6119	0.481695568	0.837871806	0.704225352	0
6120	0.481695568	0.418935903	0.704225352	0
6121	0.481695568	0.418935903	0.352112676	0
6122	0.481695568	0.418935903	0.352112676	0
6123	0	0.418935903	0.704225352	0.303214069
6124	0	0.418935903	0.704225352	0.303214069
6125	0	0.418935903	1.056338028	0.303214069
6126	0.481695568	0	1.056338028	0.303214069
6127	0.481695568	0	0.704225352	0
6128	0.481695568	0	0.704225352	0.303214069
6129	0.481695568	0	0.704225352	0.303214069
6130	0.481695568	0	0.704225352	0.303214069
6131	0.481695568	0	0.704225352	0.303214069
6132	0.481695568	0	0.704225352	0.606428138
6133	0.481695568	0	1.056338028	0.606428138
6134	1.445086705	0	2.112676056	1.212856277
6135	1.445086705	0	3.169014085	1.819284415
6136	1.445086705	0	3.169014085	1.819284415
6137	1.445086705	0.837871806	3.169014085	2.122498484
6138	1.445086705	2.094679514	3.521126761	2.425712553
6139	1.445086705	2.094679514	3.521126761	2.122498484
6140	1.926782274	2.094679514	3.521126761	1.819284415
6141	1.926782274	2.094679514	3.169014085	1.819284415
6142	0.963391137	2.094679514	2.816901408	1.819284415
6143	0.963391137	2.094679514	2.464788732	1.516070346
6144	0.481695568	3.351487222	1.76056338	1.212856277
6145	0.963391137	2.93255132	1.408450704	1.212856277
6146	0.963391137	1.256807708	1.408450704	0.606428138
6147	0.963391137	1.256807708	1.408450704	0.606428138
6148	0.963391137	1.256807708	1.408450704	0.606428138
6149	0.481695568	1.256807708	1.408450704	0.606428138
6150	0.481695568	1.256807708	1.056338028	0.606428138
6151	0.481695568	1.256807708	1.408450704	0.606428138
6152	0.481695568	0.418935903	1.408450704	0.606428138
6153	0	0	1.408450704	0.303214069
6154	0	0	1.056338028	0.303214069
6155	0.481695568	0	1.056338028	0.303214069
6156	0.481695568	0	1.056338028	0
6157	0.481695568	0	0.704225352	0.303214069
6158	0.481695568	0	1.056338028	0.303214069
6159	0.481695568	0.418935903	0.704225352	0.606428138
6160	0.481695568	0.418935903	0.352112676	0.606428138
6161	0.481695568	0.418935903	0.352112676	0.606428138
6162	0.481695568	0.418935903	0.352112676	0.606428138
6163	0	0.418935903	0.352112676	0.606428138
6164	0	0.418935903	0.352112676	0.606428138
6165	0	0.418935903	0.352112676	0.303214069
6166	0	0	0	0.909642207
6167	0	0	0	0.606428138
6168	0	0	0	0.606428138
6169	0	0	0	0.606428138
6170	0	0	0	0.606428138
6171	0	0	0	0.606428138
6172	0	0	0	0.606428138
6173	0	0	0	0.606428138
6174	0	0	0	0
6175	0	0	0.352112676	0.303214069
6176	0	0.837871806	0.352112676	0.303214069
6177	0	1.256807708	0.704225352	0.303214069
6178	0	1.256807708	0.704225352	0.303214069
6179	0	1.256807708	0.704225352	0.303214069
6180	0	1.256807708	0.704225352	0.303214069
6181	0	1.256807708	0.704225352	0.303214069
6182	0	1.256807708	0.704225352	0.303214069
6183	0	1.256807708	0.352112676	0.606428138
6184	0	1.256807708	0.352112676	0.606428138
6185	0	0.837871806	0.352112676	0.606428138
6186	0	0.837871806	0	0.606428138
6187	0	0.418935903	0.352112676	0.606428138
6188	0	0.418935903	0.352112676	0.606428138
6189	0	0.418935903	0.352112676	0.606428138
6190	0	0.418935903	0.352112676	0.606428138
6191	0	0.418935903	0.352112676	0
6192	0	0.418935903	0.352112676	0
6193	0	0	0.352112676	0
6194	0	0	0.704225352	0
6195	0	0	0.704225352	0
6196	0	0.418935903	0.352112676	0
6197	0	0.418935903	0.352112676	0
6198	0	0.418935903	0.352112676	0
6199	0.963391137	0.418935903	0.352112676	0
6200	0.963391137	0.418935903	0.352112676	0
6201	0.963391137	0.837871806	0.352112676	0
6202	0.963391137	0.837871806	0	0.303214069
6203	0.963391137	0.837871806	0	0.303214069
6204	1.445086705	0.837871806	1.056338028	0.303214069
6205	1.445086705	0.837871806	1.408450704	0.606428138
6206	1.445086705	0.837871806	1.76056338	0.606428138
6207	0.481695568	0.837871806	2.112676056	0.606428138
6208	0.481695568	0.837871806	2.112676056	0.606428138
6209	0.481695568	0.418935903	2.112676056	0.606428138
6210	0.481695568	0.418935903	2.112676056	0.303214069
6211	0.481695568	0.418935903	2.112676056	0.303214069
6212	0	0.418935903	1.408450704	0.303214069
6213	0	0.418935903	0.704225352	0.606428138
6214	0	0.837871806	0.704225352	0.303214069
6215	0	0.418935903	0.352112676	0.303214069
6216	0	0.418935903	0.352112676	0.303214069
6217	0	0.418935903	0.352112676	0.303214069
6218	0	0.418935903	0.352112676	0.303214069
6219	0	0.418935903	0.352112676	0.606428138
6220	0	0.418935903	0.352112676	0.606428138
6221	0	0.837871806	0.352112676	0.303214069
6222	0	0.837871806	0.352112676	0.303214069
6223	0.481695568	0.837871806	0.704225352	0.303214069
6224	0.963391137	0.837871806	0.352112676	0.909642207
6225	0.963391137	0.837871806	0.352112676	1.212856277
6226	0.963391137	0.837871806	0.704225352	1.212856277
6227	0.963391137	0.837871806	1.056338028	0.909642207
6228	0.963391137	0.837871806	1.056338028	0.909642207
6229	0.963391137	0.418935903	1.056338028	0.909642207
6230	0.963391137	0.418935903	1.056338028	0.909642207
6231	0.481695568	0.418935903	0.704225352	0.909642207
6232	0	0	0.704225352	0.303214069
6233	0	0	1.056338028	0
6234	0	0	0.704225352	0
6235	0	0	0.352112676	0
6236	0	0	0.352112676	0
6237	0	0	0.352112676	0.303214069
6238	0	0	0.352112676	0.303214069
6239	0.481695568	0	0.352112676	0.303214069
6240	0.481695568	0	0.352112676	0.303214069
6241	0.481695568	0	0	0.303214069
6242	0.481695568	0	0	0.303214069
6243	0.481695568	0	0	0.303214069
6244	0.481695568	0	0	0.303214069
6245	0.963391137	0	0	0.303214069
6246	0.963391137	0	0	0.303214069
6247	0.481695568	0	0	0.303214069
6248	0.963391137	0.418935903	0	0.303214069
6249	0.963391137	0.418935903	0	0.303214069
6250	0.963391137	0.418935903	0	0.303214069
6251	0.963391137	0.418935903	0.352112676	0.303214069
6252	0.963391137	1.256807708	0.352112676	0.303214069
6253	0.481695568	1.256807708	0.352112676	0
6254	0.481695568	1.256807708	0.352112676	0
6255	0.481695568	1.256807708	0.352112676	0
6256	0.963391137	0.418935903	0.352112676	0
6257	0.963391137	0.418935903	0.352112676	0
6258	0.963391137	0.418935903	0.352112676	0
6259	0.963391137	0.418935903	0	0
6260	0.963391137	0	0	0
6261	0.481695568	0	0	0
6262	0.481695568	0	0	0
6263	0.481695568	0	0	0
6264	0	0.418935903	0	0
6265	0	0.418935903	3.521126761	0
6266	0	0.418935903	3.521126761	0
6267	0	0.418935903	3.521126761	0
6268	0	0.418935903	3.521126761	0
6269	0	0.418935903	3.521126761	0
6270	0	0.418935903	3.521126761	0
6271	0	0.418935903	3.521126761	0
6272	0	0.418935903	3.521126761	0
6273	0	0	3.521126761	0
6274	0	0	3.169014085	0
6275	0	0	0	0
6276	0	0	0	0.303214069
6277	0	0	0	0.303214069
6278	0.481695568	0	0	0.303214069
6279	0.481695568	0	0	0.303214069
6280	0.481695568	0	0	0.303214069
6281	0.481695568	0	0	0.303214069
6282	0.481695568	0	0	0.303214069
6283	0.481695568	0	0	0.303214069
6284	0.481695568	0	0	0
6285	0.481695568	0	0	0
6286	0	0	0	0
6287	0	0	0	0
6288	0	0	0	0
6289	0	0	0	0
6290	0	0	0	0
6291	0	0	0	0
6292	0	0.418935903	0	0
6293	0	0.418935903	0	0
6294	0	0.418935903	0	0
6295	0	0.418935903	0	0
6296	0	0.418935903	0	0
6297	0	0.418935903	0	0
6298	0	0.418935903	0	0
6299	0	0.418935903	0	0
6300	0	0.418935903	0	0
6301	0	0.418935903	0	0
6302	0	0.418935903	0	0
6303	0	0	0	0
6304	0	0.418935903	0.704225352	0.303214069
6305	0	0.418935903	0.704225352	0.303214069
6306	0	0.418935903	1.056338028	0.303214069
6307	0	0.418935903	1.408450704	0.303214069
6308	0	0.418935903	1.408450704	0.303214069
6309	0	0.418935903	1.408450704	0.303214069
6310	0	0.418935903	1.408450704	0.303214069
6311	0	0.418935903	1.408450704	0.303214069
6312	0	0.418935903	0.704225352	0
6313	0	0.837871806	0.704225352	0
6314	0	0.837871806	0.704225352	0
6315	0	1.256807708	0.352112676	0
6316	0	1.256807708	0	0
6317	0.481695568	1.256807708	0.352112676	0
6318	0.481695568	1.256807708	0.352112676	0
6319	0.481695568	1.256807708	0.352112676	0
6320	0.481695568	1.256807708	0.352112676	0
6321	0.481695568	0.837871806	0.352112676	0
6322	0.481695568	0.418935903	0.352112676	0.606428138
6323	0.481695568	0.418935903	0.352112676	0.606428138
6324	0.481695568	0	0.352112676	0.606428138
6325	0.481695568	0	0.352112676	0.606428138
6326	0.481695568	0	0	0.606428138
6327	0.481695568	0.418935903	0.352112676	0.606428138
6328	0.481695568	0.418935903	0.352112676	0.606428138
6329	0.481695568	0.418935903	0.352112676	0.606428138
6330	0.481695568	0.418935903	0.352112676	0
6331	0.481695568	0.418935903	0.352112676	0
6332	0.481695568	0.418935903	0.352112676	0
6333	0.481695568	0.418935903	0.704225352	0
6334	0.481695568	0.418935903	0.704225352	0
6335	0	0	0.352112676	0
6336	0	0	0.352112676	0
6337	0	0	0.352112676	0
6338	0	0	0.352112676	0
6339	0	0	0.352112676	0
6340	0	0	0.352112676	0
6341	0	0	0	0
6342	0	0	0	0
6343	0	0	0	0
6344	0	0	0	0
6345	0	0	0.352112676	0.303214069
6346	0	0	0.352112676	0.303214069
6347	0	0	0.352112676	0.606428138
6348	0	0	0.352112676	0.606428138
6349	0	0	0.352112676	0.606428138
6350	0	0	0.352112676	0.606428138
6351	0	0	0.352112676	0.606428138
6352	0	0	0.352112676	0.606428138
6353	0	0	0	0.303214069
6354	0	0	0	0.303214069
6355	0	0	0	0
6356	0	0	0	0
6357	0	0	0	0
6358	0	0	0	0
6359	0	0	0	0
6360	0	0	0	0
6361	0	0	0	0
6362	0	0	0	0
6363	0	0	0	0
6364	0	0	0	0
6365	0	0	0	0
6366	0	0	0	0
6367	0	0	0	0
6368	0	0	0	0
6369	0	0.418935903	0	0
6370	0	0.418935903	0	0
6371	0.481695568	0.418935903	0	0
6372	0.481695568	0.418935903	0	0
6373	0.963391137	0.418935903	0	0
6374	0.963391137	0.418935903	0	0
6375	0.963391137	0.418935903	0	0
6376	0.963391137	0.418935903	0	0
6377	0.963391137	0	0	0
6378	0.963391137	0	0	0
6379	0.481695568	0	0	0
6380	0.481695568	0	0	0
6381	0.481695568	0	0	0
6382	0	0	0	0
6383	0.481695568	0.418935903	0.352112676	0.303214069
6384	0.481695568	0.418935903	0.352112676	0.303214069
6385	0.481695568	0.418935903	0.352112676	0.303214069
6386	0.481695568	0.418935903	0.352112676	0.303214069
6387	0.481695568	0.418935903	0.352112676	0.303214069
6388	0.481695568	0.418935903	0.352112676	0.303214069
6389	0.481695568	0.418935903	0.352112676	0.303214069
6390	0.481695568	0.418935903	0.352112676	0.303214069
6391	0	0	0	0
6392	0	0	0	0
6393	0	0	0	0
6394	0	0	0	0
6395	0.481695568	0	0	0
6396	0.481695568	0	0	0
6397	0.481695568	0	0	0
6398	0.481695568	0	0	0
6399	0.481695568	0	0	0
6400	0.481695568	0	0	0
6401	0.481695568	0	0	0
6402	1.926782274	0.418935903	0	0
6403	1.445086705	0.418935903	0	0.303214069
6404	1.445086705	0.418935903	0.352112676	0.303214069
6405	1.445086705	0.418935903	0.352112676	0.303214069
6406	1.445086705	0.418935903	0.352112676	0.303214069
6407	1.445086705	0.418935903	0.352112676	0.303214069
6408	1.445086705	0.418935903	0.352112676	0.303214069
6409	1.445086705	0.418935903	0.352112676	0.303214069
6410	0	0.418935903	0.352112676	0.303214069
6411	0	0	0.352112676	0
6412	0	0	0.352112676	0
6413	0	0.418935903	0	0
6414	0.481695568	0.418935903	0	0
6415	0.481695568	0.837871806	0	0
6416	0.481695568	1.256807708	0	0
6417	0.481695568	2.094679514	0	0
6418	0.481695568	2.094679514	0	0
6419	0.481695568	2.094679514	0	0
6420	0.481695568	2.094679514	0	0
6421	0.481695568	1.675743611	0	0
6422	0.481695568	1.675743611	0.352112676	0
6423	0.963391137	1.256807708	0.352112676	0
6424	0.481695568	0.837871806	0.352112676	0
6425	0.481695568	0.837871806	0.352112676	0
6426	0.481695568	0.837871806	0.704225352	0
6427	0.481695568	0.837871806	0.704225352	0
6428	0.481695568	0.837871806	1.056338028	0
6429	0.481695568	0.837871806	1.056338028	0.303214069
6430	0.481695568	0.837871806	1.76056338	0.303214069
6431	0	0.837871806	1.408450704	0.303214069
6432	0	0.837871806	1.76056338	0.303214069
6433	0	0.418935903	1.76056338	0.303214069
6434	0	0.418935903	1.408450704	0.303214069
6435	0	0	1.408450704	0.303214069
6436	0	0	1.408450704	0.303214069
6437	0	0	1.408450704	0
6438	0	0	0.352112676	0
6439	0	0	0.704225352	0
6440	0	0	0.352112676	0
6441	0	0	0.352112676	0
6442	0	0	0.352112676	0
6443	0	0	0.352112676	0
6444	0	0	0.352112676	0
6445	0	0	0.352112676	0
6446	0	0	0.352112676	0
6447	0	0	0	0
6448	0	0	0	0
6449	0	0	0	0
6450	0	0	0	0
6451	0.481695568	0	0	0
6452	0.481695568	0	0	0
6453	0.481695568	0	0	0
6454	0.481695568	0	0	0
6455	0	0	0	0
6456	0	0	0	0
6457	0	0	0	0
6458	0	0	0.352112676	0
6459	0	0	0.352112676	0
6460	0	0	0.352112676	0.303214069
6461	0	0	0.352112676	0.303214069
6462	0	0	0.352112676	0.303214069
6463	0	0	0.352112676	0.303214069
6464	0	0	0.352112676	0.303214069
6465	0	0.418935903	0.352112676	0.303214069
6466	0	0.418935903	0	0.303214069
6467	0	0.418935903	0	0.303214069
6468	0	0.418935903	0	0
6469	0	0.418935903	0	0
6470	0	0	0	0
6471	0	0	0	0
6472	0	0	0	0
6473	0	0	0	0
6474	0	0	0	0
6475	0	0	0	0
6476	0	0	0	0
6477	0	0	0	0
6478	0	0	0	0
6479	0	0	0	0
6480	0	0	0	0.303214069
6481	0	0	0	0.303214069
6482	0	0	0.352112676	0.303214069
6483	0	0	0.352112676	0.303214069
6484	0	0	0.352112676	0.303214069
6485	0	0	0.352112676	0.303214069
6486	0	0	0.352112676	0.303214069
6487	0	0	0.352112676	0.303214069
6488	0	0	0.352112676	0
6489	0	0.418935903	0.352112676	0
6490	0	0.418935903	0	0
6491	0.481695568	0.418935903	0	0
6492	0.481695568	0.418935903	0	0
6493	0.481695568	0.418935903	0	0
6494	0.481695568	0.418935903	0	0
6495	0.963391137	0.418935903	0.352112676	0
6496	1.445086705	0.418935903	0.352112676	0
6497	1.445086705	0	0.352112676	0
6498	1.445086705	0	0.352112676	0
6499	0.963391137	0	0.352112676	0
6500	0.963391137	0	0.352112676	0
6501	0.963391137	0	0.352112676	0
6502	0.963391137	0	0.704225352	0
6503	0.963391137	0	0.704225352	0
6504	0.963391137	0	0.704225352	0.303214069
6505	0.481695568	0	0.704225352	0.303214069
6506	0.481695568	0	0.704225352	0.909642207
6507	2.408477842	0	0.704225352	1.212856277
6508	2.89017341	0	1.408450704	1.819284415
6509	4.816955684	1.256807708	1.76056338	3.33535476
6510	7.707129094	3.351487222	3.521126761	7.580351728
6511	7.707129094	4.189359028	5.281690141	9.399636143
